longitude,latitude,point_id,distance_to_building_m,distance_to_park_m,distance_to_library_m,distance_to_parking_m,distance_to_footway_m,distance_to_grass_m,distance_to_fitness_centre_m,distance_to_wood_m,distance_to_wetland_m
-84.39408039,33.7767485,1014,0,553.2111778,278.8906916,24.11605232,4.741726606,301.9714503,776.8581883,399.8278647,580.9331974
-84.39300147,33.7767257,1015,0,564.8251082,320.9892331,23.19098134,11.99385651,244.9223241,746.0767427,448.7334152,647.5431262
-84.39141041,33.77579049,1016,8.835409719,524.2045081,367.1013584,0,36.52170608,120.6112718,623.8805265,614.4628177,825.1536934
-84.39193621,33.77625239,1017,14.40780755,546.6400719,352.0827531,5.607123474,1.570586645,160.1207429,678.2029003,544.6606651,754.5213974
-84.39247566,33.7762638,1018,0,529.152531,314.3807088,4.486683485,31.64733139,209.4840023,686.2202586,517.4109949,718.2535617
-84.39139675,33.77624098,1019,16.75307296,568.0038162,392.5420996,0,51.25079794,111.0657813,673.8101398,574.9555006,792.2858697
-84.39246201,33.77671429,1020,0,576.9231924,350.9431901,14.67219999,5.884690212,195.7962274,735.3172353,475.1272733,683.9053008
-84.39192254,33.77670288,1021,6.293081536,593.0036569,385.0820142,31.28847289,8.113452554,147.1756469,727.8408941,504.6429564,721.9008385
-84.39190888,33.77715338,1022,0,639.9150772,421.4428197,13.15008841,10.98941685,138.2995688,777.5252795,466.5552346,691.3579848
-84.39244835,33.77716479,1023,0,625.0426697,390.4958583,21.52472087,22.22564297,188.1997443,784.5282848,434.4596636,651.5863274
-84.39136942,33.77714197,1024,15.34228204,658.2585154,455.7862276,28.51758364,18.40095239,88.51213321,773.6966401,501.5898469,732.3279472
-84.39298781,33.77717619,1025,0,613.893616,363.8131119,11.03192154,16.35940086,238.1417997,794.6217333,406.0007532,613.3109993
-84.38923892,33.77619532,1026,0,684.0176925,569.7345345,22.89981402,29.4908327,31.78186617,684.3219064,718.5041254,954.5555505
-84.38762055,33.77616105,1027,0,793.2963538,710.6184241,69.63456111,8.441249009,9.779456275,727.7110823,839.9324696,1084.50974
-84.38816,33.77617247,1028,0,755.3185671,663.2130198,51.07370427,16.35216361,4.624628347,710.0289454,799.1048566,1040.592628
-84.38869946,33.7761839,1029,3.976244251,718.8137246,616.2178793,1.083769722,1.682541837,4.717317046,695.4989486,758.3974986,997.2485438
-84.38760686,33.77661154,1030,19.16314154,825.9280077,727.5331176,27.71803113,13.50430789,0,774.1217278,812.593015,1062.017917
-84.38922524,33.77664581,1031,0,721.6080463,590.6973272,14.76067716,12.77127789,26.81992975,733.4831298,688.6417792,928.9224827
-84.38868578,33.77663439,1032,3.597225074,754.6728693,635.6495633,2.086986663,0.611507751,5.761203435,743.9219164,729.3750047,972.7411465
-84.38814632,33.77662297,1033,0,789.5214416,681.30566,15.37231036,11.51115518,22.53497141,757.5236852,770.4924073,1017.130128
-84.38921157,33.77709631,1034,0,760.6287803,615.0196949,20.77207858,18.09391086,15.3697572,782.7506193,659.6830203,905.3273766
-84.38813264,33.77707346,1035,0,825.3375526,702.4978968,32.23946364,19.79220759,61.15192361,805.3217766,743.9619641,995.6276297
-84.39082995,33.77713056,1036,49.69357638,679.7920566,492.8165178,64.62902561,17.84745652,39.20579572,772.2888648,538.9906884,774.3594653
-84.38975103,33.77710772,1037,3.56780371,731.2613585,572.8195092,22.96583478,6.124187618,0.398753922,776.0645695,618.9119273,860.9815908
-84.38973736,33.77755822,1038,3.347951919,773.0337271,602.0366125,71.52343887,7.317745553,0,825.8191366,590.2149468,838.4569038
-84.39027682,33.77756963,1039,0,747.5079773,563.3125667,72.08798132,16.01456412,8.846926842,822.5295924,549.1820755,793.5248077
-84.39081629,33.77758105,1040,38.11635866,724.537928,526.4921774,60.53013548,33.19602255,34.8642579,822.2728346,508.4488525,749.2351175
-84.39026315,33.77802013,1041,30.30228477,791.5845786,597.1992469,113.0966951,34.63260672,25.56138586,872.4998342,521.0812599,772.2708724
-84.39080262,33.77803154,1042,48.66743012,769.930632,562.601018,63.19171801,42.80263141,45.26471204,872.2577857,479.4547122,726.6869623
-84.38918421,33.77799729,1043,28.5444385,842.1591769,672.2358294,120.7717115,27.11609492,23.87015593,881.5330921,608.1310683,864.9040517
-84.38972368,33.77800871,1044,29.41613059,815.7322552,633.8564312,121.2591236,15.15379504,29.71095025,875.6016655,564.0696214,818.3707347
-84.38971001,33.7784592,1045,79.3077165,859.2188785,667.9070804,163.3058,63.24041376,79.71088817,925.4076436,541.2904879,800.9065734
-84.38759318,33.77706203,1046,0,860.2296454,747.4157678,38.33825542,16.4359882,32.09728608,820.9540059,787.4822299,1041.442623
-84.3886721,33.77708488,1047,0,792.0663536,658.3131929,32.97284768,2.811405712,42.75803833,792.5407547,701.3063137,950.2347173
-84.38811896,33.77752395,1048,0,862.5659653,726.5185391,82.23815586,12.60462969,76.69862364,853.3722483,719.9307317,976.2146572
-84.3875795,33.77751253,1049,0,896.0094931,770.0365073,84.68384974,13.53670109,81.96891127,868.1396835,764.819663,1022.899514
-84.38919789,33.7775468,1050,0,800.870845,642.3201053,70.77189505,22.86784511,20.03741256,832.1054995,632.4575415,883.933447
-84.38865842,33.77753538,1051,0,830.7870229,683.8875292,76.68229495,4.472188873,33.45436112,841.321507,675.7598687,929.8745603
-84.38864475,33.77798587,1052,36.50965687,870.6578239,712.0590181,124.3055782,31.25047302,32.85097279,890.2375573,653.048432,911.8044624
-84.38810528,33.77797444,1053,44.05334772,901.0316385,753.0969926,132.2368481,37.3866978,76.61897583,901.6347511,698.6566488,959.0181108
-84.38756581,33.77796302,1054,43.9599219,933.0975193,795.1616912,94.40469093,36.45452669,125.1469077,915.6241261,744.8288201,1006.500917
-84.38863107,33.77843636,1055,81.45256095,911.5278467,742.5321124,173.2731346,76.39871138,77.02797841,939.2677673,633.4769996,896.1629638
-84.38650057,33.77748966,1056,78.1581115,967.1912664,859.1916506,69.19282594,67.51931812,119.833733,905.2685468,856.2983321,1117.130312
-84.38704003,33.7775011,1057,34.63430848,930.938225,814.2992432,81.62687749,17.79203103,90.03187244,885.4879028,810.3073338,1069.884001
-84.3859611,33.77747823,1058,101.7720405,1004.62526,904.6199906,66.06997893,117.4783396,159.6277811,927.3259717,902.7157315,1164.606583
-84.38594741,33.77792872,1059,66.7082462,1037.839044,926.1010852,16.16759596,129.0799857,190.5191289,971.9230875,885.8422808,1150.230052
-84.38648688,33.77794016,1060,31.48099348,1001.647101,881.7801229,19.29044296,86.13559522,158.2502858,950.9007162,838.4913166,1102.134662
-84.38702634,33.77795159,1061,30.34756776,966.6870992,838.0985325,46.71146751,47.90349263,137.072125,932.0889744,791.466253,1054.216512
-84.38701266,33.77840208,1062,13.76123845,1003.654281,864.1383239,45.6090659,91.91995586,185.6658203,979.0254779,775.396469,1040.717606
-84.38593372,33.77837921,1063,51.64562484,1072.356215,949.7310739,0,156.5954187,227.9924732,1017.02287,871.5144295,1137.870754
-84.38647319,33.77839065,1064,2.385970905,1037.369213,906.5660912,4.7990907,118.5172823,201.8072901,996.9519559,823.3398706,1089.229771
-84.38755213,33.77841351,1065,63.68891535,971.3438884,822.5618566,94.67907839,86.44575447,143.2336258,963.3631561,727.7299126,992.3531508
-84.3880916,33.77842494,1066,94.05326043,940.5827887,781.9724886,144.3886037,87.37802529,103.5595988,950.076973,680.3983887,944.1591056
-84.38917054,33.77844778,1067,78.53433666,884.3472441,704.4337464,170.771528,77.10003495,73.76517966,931.0218165,587.0640941,848.3983136
-84.38861739,33.77888685,1068,130.1387119,953.2685793,775.0353738,203.6913239,125.2874061,125.6480501,988.3951482,617.3442827,883.079123
-84.38915686,33.77889828,1069,128.5242348,927.3122544,738.6154586,213.9507451,126.8709165,123.7444352,980.5624167,569.6183854,834.565982
-84.38753844,33.778864,1070,73.07495371,1010.617098,852.0175471,109.4669735,136.4369823,174.2698901,1011.320721,713.7308177,980.5536476
-84.38807791,33.77887543,1071,119.8735759,981.0881466,812.9002802,156.8636811,137.3693528,143.4528269,998.6727616,665.4042544,931.7494817
-84.38806423,33.77932592,1072,141.9515752,1022.434311,845.6552242,174.3893568,187.3606803,188.2361193,1047.400742,653.8988272,921.8881584
-84.38860371,33.77933735,1073,179.5484585,989.3825438,809.3242386,220.1756909,174.8059071,175.0472952,1037.605898,604.9254647,872.6679881
-84.38752475,33.77931449,1074,105.4538968,1050.802021,883.3231533,131.7040647,186.42821,212.6596286,1059.467145,703.0167385,971.1880022
-84.38914318,33.77934877,1075,178.514133,939.3825442,774.5183589,212.5939679,172.817655,173.7344599,1030.147409,556.1348393,823.5417769
-84.39078895,33.77848204,1076,89.11228597,792.4837899,600.7044183,63.31717199,85.13971245,87.54938644,922.2443684,452.4352722,706.9615415
-84.39024948,33.77847062,1077,80.27838736,836.3277552,633.2241571,113.311486,75.31389544,75.54966317,922.4733009,496.3330876,753.7393318
-84.39077528,33.77893253,1078,67.16111864,789.9210302,640.4464777,63.96096848,64.13545177,133.5872015,972.2323309,429.5562011,690.3008771
-84.38969633,33.7789097,1079,129.2830965,889.880662,703.8648739,163.9541529,113.0002759,129.5307748,975.2334782,522.318147,786.2391616
-84.39023581,33.77892111,1080,115.1469355,839.8996448,671.0430133,113.9575607,113.0028599,125.547277,972.4494954,475.5705924,738.1352587
-84.39076161,33.77938302,1081,61.9362686,789.3825456,681.5405956,63.77108531,60.93482205,181.4252572,1022.221471,411.5086686,676.931297
-84.39022214,33.77937161,1082,111.928026,839.3825451,710.3693535,113.0793195,110.932571,175.5462501,1022.428018,459.3345651,725.6475315
-84.38968266,33.77936019,1083,161.9197834,889.3825446,741.4523945,162.810054,160.9301054,179.4209528,1025.076274,507.57965,774.5274037
-84.39074794,33.77983352,1084,71.838312,790.9570122,723.7565033,64.24443994,64.17215901,230.1814397,1072.211624,398.9489175,667.0507183
-84.39020846,33.7798221,1085,117.8173343,840.8633948,750.9663848,113.3970184,112.8789427,225.5456785,1072.408542,448.1172806,716.439125
-84.38645949,33.77884114,1086,37.13287583,1074.231285,933.374507,29.18294171,158.74785,247.8088209,1043.366778,810.9928464,1078.490693
-84.38592002,33.77882971,1087,73.09466661,1108.054971,975.3537847,29.72856326,189.2034561,269.5618616,1062.561315,859.8594392,1127.595022
-84.38699897,33.77885257,1088,36.19700984,1041.710077,892.2224697,62.58858671,140.0136135,212.5118247,1026.251391,762.2732702,1029.472591
-84.3864458,33.77929163,1089,85.23731226,1112.119967,962.0363107,78.83264837,203.3603048,282.5007606,1090.09874,801.5798471,1069.982642
-84.38590633,33.7792802,1090,106.2472842,1144.824785,1002.816483,79.71294987,227.9308699,313.6026572,1108.484361,850.9871384,1119.460233
-84.38698528,33.77930306,1091,84.20688226,1080.739494,922.1642089,96.33417643,189.0987722,244.9804047,1073.728526,752.2508843,1020.555973
-84.38589263,33.77973069,1092,148.9128414,1182.565752,1031.972282,129.6973365,270.3830896,352.7776691,1154.746123,844.9851857,1113.507188
-84.38643211,33.77974212,1093,134.7291666,1150.933878,992.3909289,128.7537526,250.0198937,315.6909925,1137.108743,795.2050715,1063.759026
-84.38697159,33.77975356,1094,133.6838604,1120.640809,953.7886143,140.1542576,238.5642038,282.6119632,1121.424976,745.4543899,1014.029178
-84.38587894,33.78018118,1095,195.0937807,1221.187834,1062.681835,179.6817231,315.0580087,386.4016134,1201.307471,841.9149711,1109.721116
-84.38805055,33.77977641,1096,175.8716157,1040.578812,880.0333237,201.9271901,234.4473745,235.1317921,1096.243287,646.0685185,914.6575624
-84.3891295,33.77979926,1097,215.2238059,940.7059881,811.9141463,212.5238844,212.1057169,223.7289428,1079.770676,546.9065861,815.4395981
-84.38751107,33.77976499,1098,147.9902019,1090.523964,916.2890842,166.4599141,236.4194378,255.1043721,1107.777803,695.7394548,964.327131
-84.38859003,33.77978784,1099,212.0390307,990.6391925,845.1814101,242.5701491,224.5379171,224.7124353,1086.888692,596.4525734,865.0260674
-84.38803686,33.7802269,1100,216.1282043,1044.170702,915.8518131,236.9336035,282.5344978,283.0920039,1145.185738,642.0478059,910.0681334
-84.38749738,33.78021548,1101,194.1176843,1093.951877,950.7426458,207.5375758,286.4106656,299.8872517,1156.23211,692.0074013,959.967835
-84.38911583,33.78024975,1102,228.9438324,944.6776953,850.605945,218.8915079,222.2785852,273.7254411,1129.427175,542.1509645,810.3058274
-84.38857634,33.78023833,1103,246.4571485,994.4114851,882.4157232,268.0656807,270.2431482,274.4991833,1136.234157,592.0950318,860.1800804
-84.38910215,33.78070025,1104,252.0104564,951.2644952,890.4248235,228.5921167,242.5421691,323.7230211,1179.112706,541.9857219,808.1944264
-84.38802318,33.7806774,1105,259.7921789,1050.133633,952.9482862,276.5871921,331.1886373,331.6552513,1194.215812,641.9082796,908.1886942
-84.38966898,33.77981068,1106,166.1358042,890.7802773,780.4342035,162.8270328,162.373783,229.3589654,1074.933671,497.4514605,765.9068997
-84.39019479,33.78027259,1107,141.3326431,845.3043479,792.6388861,120.6163715,130.9984352,275.5453143,1122.390802,442.3007479,710.6103436
-84.38965531,33.78026117,1108,183.5622434,894.9735718,820.6116247,169.7539397,175.4542098,278.7452931,1124.803729,492.2182544,760.4480898
-84.39073427,33.78028401,1109,106.088335,795.6765592,766.9089703,71.47880326,92.39588905,279.3617033,1122.202654,392.4042472,660.7971124
-84.38964163,33.78071167,1110,211.6343284,901.9234369,861.8174582,180.5556929,200.5071422,327.9793528,1174.684834,492.0361472,758.1978594
-84.3907206,33.7807345,1111,132.9210075,803.4857676,810.8484824,85.64365924,105.7979865,328.7893358,1172.194449,392.1445293,658.2062902
-84.39018112,33.78072309,1112,176.2637449,852.6591537,835.2258954,133.0992573,153.6207507,325.545062,1172.374574,442.0903383,708.2017772
-84.38962796,33.78116216,1113,235.5763041,911.5668258,903.9110708,194.7187415,217.3025839,377.4148556,1224.575636,494.3634132,759.2408648
-84.38908847,33.78115074,1114,282.1405003,960.4125841,931.2262125,243.7573964,263.8684029,373.7212487,1228.823748,544.3092222,809.1729899
-84.39070693,33.78118499,1115,137.0990437,814.2957513,855.4537708,95.17335544,121.0910617,378.3674054,1222.186916,394.4717953,659.4074744
-84.3869579,33.78020405,1116,183.4446784,1143.752142,986.9339458,187.0993273,288.214179,323.6103286,1169.313905,741.97244,1009.877458
-84.38641842,33.78019261,1117,184.49525,1190.582529,1024.287874,178.7189726,297.7658156,352.8667253,1184.363679,791.9418919,1059.795602
-84.38640473,33.78064311,1118,234.3609315,1198.789142,1057.587604,228.6993956,346.148833,392.8982678,1231.83536,791.8287786,1058.182127
-84.38586524,33.78063167,1119,242.7923644,1248.412457,1094.814403,229.6661097,361.1316692,423.2733513,1248.134876,841.8085726,1108.180333
-84.38694421,33.78065454,1120,233.3077914,1149.198484,1021.452156,235.3063974,337.9673752,366.8484262,1217.372596,741.8517077,1008.184099
-84.38585155,33.78108216,1121,291.2639373,1255.39709,1128.248407,279.6504963,408.1306362,462.6169614,1295.199483,843.984076,1108.894201
-84.38693052,33.78110503,1122,283.2191749,1156.782325,1057.208777,284.133847,387.7840641,411.6210525,1265.581711,744.0924581,1008.968718
-84.38639103,33.7810936,1123,284.2738024,1206.061192,1092.161817,278.686842,394.9348659,434.9978987,1279.499662,794.038267,1058.929701
-84.38583785,33.78153265,1124,340.1782328,1264.321971,1162.871601,329.6348829,455.768746,503.8537248,1342.476342,846.311342,1111.858374
-84.38637734,33.78154409,1125,334.2017907,1215.348424,1127.893313,328.6781074,443.9910832,478.6201991,1327.335833,796.365533,1062.033337
-84.39676407,33.77725596,1126,10.76186893,313.1607574,311.299243,0,8.227320323,118.418272,939.679299,272.2537297,420.5637717
-84.39568514,33.77723318,1127,11.72495598,397.8568288,302.6238455,19.72386605,5.120574522,172.1888746,886.6335467,314.4905162,457.0810096
-84.39514567,33.77722179,1128,0,441.4266991,303.2799911,68.7104623,15.16773487,197.6692659,863.2380765,320.9941498,482.1282308
-84.3962246,33.77724457,1129,0,355.9811537,303.7025883,0,22.10906982,158.8234189,912.1721963,310.6286007,436.3467287
-84.39567149,33.77768368,1130,29.14383746,374.4862195,352.6212949,37.59935432,0.61172813,127.9986357,930.5440556,264.6927799,413.324774
-84.39621096,33.77769507,1131,0,329.6550532,353.5926423,15.21099493,21.82363784,109.359593,954.9090579,260.6491021,390.2727088
-84.39513203,33.77767228,1132,0,420.4847239,353.151347,37.75063419,42.62136181,160.648003,908.2803367,272.1953159,440.8301517
-84.39675043,33.77770646,1133,13.72515747,286.5396651,360.138464,3.944179417,27.00492074,106.7659543,981.2188228,259.1200367,372.5428909
-84.3967368,33.77815695,1134,15.4745938,262.782899,409.2581188,43.90998998,0.523917842,56.78490684,1023.515301,214.641631,325.1192475
-84.39565785,33.77813417,1135,15.08133893,356.6367913,402.6187443,27.76267409,2.971367603,90.10156996,975.0412466,214.8950437,371.1491457
-84.39352728,33.77718759,1136,7.085645081,578.4115784,342.3929693,11.35693453,2.185435607,288.1039565,807.6897725,380.0558354,576.8327502
-84.39406674,33.77719899,1137,35.25007926,531.9703747,326.6051055,16.70534159,19.99645521,270.0396249,823.5908195,354.845554,542.5142039
-84.39460621,33.77721039,1138,0.769579853,486.2355449,311.1668748,66.43048682,20.96665178,231.2947661,842.1644182,334.6286086,510.7908586
-84.39459256,33.77766089,1139,39.98880327,467.3059784,359.9471418,68.65756767,70.96664701,200.5789396,888.2759146,288.1481415,471.9593021
-84.39351362,33.77763809,1140,10.63724386,562.5920604,389.3055845,24.03994369,0.203728516,283.4090425,855.6611255,337.2999493,542.7469974
-84.39405309,33.77764949,1141,47.74097481,514.7255112,373.3738286,20.1993632,30.45724229,244.2458621,870.6865286,311.3782557,506.1224585
-84.39297415,33.77762669,1142,11.93638412,610.800541,408.2718127,0,43.00690891,233.4974723,843.3367609,364.4802945,581.3679243
-84.39403944,33.77809998,1143,10.36673736,501.8886572,420.8861328,6.426071181,29.7514972,226.6951331,918.0894424,268.6223695,472.2268783
-84.39457891,33.77811138,1144,25.87385755,453.1277412,409.0220847,18.66165012,78.65631239,178.7919271,934.7872986,243.0687089,435.4122924
-84.39349997,33.77808858,1145,13.37657064,550.8717625,436.9035715,24.69710593,1.742216881,275.3448992,903.8523966,294.850082,511.2852284
-84.39135575,33.77759246,1146,22.36364552,704.3736523,492.0030263,12.4153925,61.40280289,84.33625763,823.6502195,468.6167389,705.7087942
-84.39189522,33.77760387,1147,0.892952609,687.2621588,460.3693549,18.76261377,11.40758022,133.8724693,827.2476978,430.9095733,663.0961794
-84.39243469,33.77761528,1148,0,659.2759478,432.2185882,15.22553001,25.1590756,183.6340214,833.8332105,395.9349349,621.5852186
-84.39188156,33.77805437,1149,4.989231124,698.6859968,501.2642373,16.08151577,12.64142993,136.4379632,877.0016799,398.3620636,637.5086062
-84.39242103,33.77806577,1150,9.756189144,649.3032016,475.5405352,23.54334967,1.907913564,185.468406,883.2162906,360.2412332,594.2128102
-84.3929605,33.77807718,1151,8.715421434,600.0226439,453.88519,4.40580253,1.68086799,234.9079425,892.193973,325.3538973,552.0511794
-84.39134209,33.77804296,1152,34.92733614,748.1507846,530.4647684,13.2867409,53.42550811,88.49918634,873.6091101,438.7189981,681.7225111
-84.39240737,33.77851627,1153,1.691989737,643.061838,520.0622014,1.191099133,29.91913364,200.0363231,932.665111,328.3032433,569.9206469
-84.39294684,33.77852767,1154,31.87260243,593.2765338,500.3375444,2.889708658,23.3142856,246.5719821,941.171227,289.5935633,525.8147816
-84.39132842,33.77849345,1155,66.24512691,742.6536857,570.7177614,13.32285797,56.4053116,115.965973,923.57245,409.9375771,660.6559331
-84.39619732,33.77814556,1156,22.3974786,309.228599,403.5099147,57.67241116,0.591474432,60.77962457,998.3208412,210.6793329,345.2927841
-84.39511838,33.77812278,1157,0,404.6693408,403.0545805,9.16730838,29.71669064,132.4478126,953.8167346,223.9270769,401.4592186
-84.39672316,33.77860745,1158,0,246.9913447,458.5681,91.59117308,6.803239669,6.803859334,1066.478675,165.819632,278.5979982
-84.39564421,33.77858467,1159,6.504754351,345.1661531,452.6161938,47.64593923,1.632995097,69.66301091,1020.048345,165.0973075,331.0489776
-84.39618368,33.77859606,1160,0,295.9260022,453.4454166,69.19617126,0.372121548,20.70760589,1042.32322,160.7283677,301.8963833
-84.39510473,33.77857327,1161,0,394.5974502,452.979156,22.96680679,46.94537133,119.4866739,999.7797539,176.6249743,364.7023249
-84.39670952,33.77905794,1162,21.55323303,240.322764,508.0129889,84.52528791,0.377702022,0.377702022,1110.031512,116.110008,233.5190873
-84.39617004,33.77904655,1163,1.673084433,290.2603851,503.393723,44.56254127,2.754363444,18.37387493,1086.844464,110.8216363,260.8013553
-84.39509109,33.77902377,1164,0,390.1809106,502.9187177,26.42417949,51.68665438,118.2963837,1046.113163,131.3370753,331.4303356
-84.39563057,33.77903516,1165,5.957655108,340.2163304,502.6136432,2.832471569,9.844015841,68.30678468,1065.500736,115.3705589,293.9926991
-84.39456526,33.77856188,1166,0,444.1560786,458.2970507,23.62942537,78.82165706,169.4142715,981.6417304,199.9447898,401.7737497
-84.39402579,33.77855048,1167,30.49398393,493.8037025,468.9160455,24.11273285,28.82777384,219.3748516,965.7543256,225.8664834,441.3892458
-84.39348631,33.77853908,1168,29.02897987,543.5159345,484.4876971,29.67872712,3.771084448,269.3500616,952.230197,254.8447454,482.859012
-84.39347266,33.77898957,1169,15.10479575,540.0754893,531.4747873,65.44108378,4.144661541,268.28844,1000.767476,218.9865696,458.1195317
-84.39401214,33.77900097,1170,48.30841058,490.1106297,517.3194164,74.09588609,28.05216886,218.2898749,1013.644223,184.4899185,414.1800891
-84.39455161,33.77901237,1171,0,440.1457702,507.7138048,73.62503454,78.04654583,168.2921624,1028.792341,157.1889036,371.7751835
-84.39291953,33.77942866,1172,9.805139729,589.3825486,594.97012,22.94070005,3.040372849,295.0080409,1039.417945,229.6605123,484.6880898
-84.39453796,33.77946287,1173,17.16467944,439.3825526,557.2346261,78.89336686,77.64008425,176.0840466,1076.200201,114.5740626,346.3198911
-84.39399848,33.77945147,1174,50.99372335,489.382551,566.0004413,62.9306692,27.67349504,224.3519757,1061.728687,148.4782929,391.4917957
-84.393459,33.77944007,1175,10.92616579,539.3825497,578.9668129,23.70803894,5.48991037,273.2435298,1049.442106,188.796217,437.7147304
-84.39186789,33.77850486,1176,16.30251199,692.8480617,543.6834817,1.898735106,6.406470172,155.6641215,926.7821426,368.9891462,614.9291852
-84.39239371,33.77896676,1177,6.916931105,640.0052311,565.500297,0,31.03655842,225.0122918,982.1697421,299.2592944,549.1176774
-84.39185423,33.77895535,1178,14.27495625,689.9730974,587.2968763,1.075826152,7.43369766,186.6743679,976.5850362,340.9117382,595.7000778
-84.39293318,33.77897817,1179,22.67899579,590.0403489,547.4153368,37.20401825,25.14809237,267.2334995,990.2507116,258.5260689,503.1916777
-84.39131476,33.77894394,1180,27.61186243,739.9453051,612.408896,13.96437629,19.29083999,155.1261029,973.5395542,384.5382576,642.79619
-84.39184057,33.77940585,1181,2.925346909,689.3825469,631.857194,0,15.00103159,224.640425,1026.407096,317.8705202,580.1545162
-84.39238005,33.77941726,1182,0,639.3825477,611.6506181,23.86266427,11.23691264,257.3840173,1031.72215,272.7504524,532.2132124
-84.39130109,33.77939444,1183,11.94451121,739.3825462,655.2637244,18.6163942,10.9370731,199.1986664,1023.509871,364.2671081,628.416758
-84.39236639,33.77986775,1184,0,641.325373,658.3634036,30.86222633,23.08724305,294.724504,1081.315767,253.4041509,519.5878976
-84.39290587,33.77987916,1185,0,591.4896283,642.4840561,8.514255719,22.28285142,292.8885768,1088.661039,206.3123974,470.7900002
-84.39561692,33.77948566,1186,17.91444505,339.3825573,552.6110926,3.556654418,42.84936626,85.72722059,1111.343787,66.05612503,261.2852631
-84.39669588,33.77950844,1187,19.79167274,239.3825659,557.5568952,67.64654457,5.614793893,50.32515468,1154.107079,66.57456382,190.8959619
-84.3961564,33.77949705,1188,0,289.3825608,553.3513666,17.67946284,1.354432201,54.96306758,1131.823344,61.00901118,223.2837399
-84.39507744,33.77947426,1189,16.73250461,389.3825547,552.8692047,32.25400885,80.45057231,129.1409072,1092.769849,88.51132385,302.6699652
-84.39560328,33.77993615,1190,27.41955014,343.0287335,602.608542,30.35441744,15.03977547,122.6070792,1157.531082,19.83374409,234.5238338
-84.39668224,33.77995893,1191,0,244.524446,607.1755809,56.95066503,2.425167158,100.2726073,1198.647715,17.04286604,152.5763738
-84.3950638,33.77992476,1192,66.73063683,392.5646007,602.8279012,70.23140733,36.39288208,148.0285356,1139.71011,45.75543769,279.8745929
-84.39614276,33.77994754,1193,0,293.6502313,603.3160278,34.34739379,7.441356102,103.4614823,1177.207405,11.21127495,191.5021396
-84.39612912,33.78039804,1194,45.26669249,306.1350195,653.2860966,46.95332523,28.39712019,82.51088811,1222.951539,0,168.5044491
-84.39505015,33.78037525,1195,77.44337651,401.9890018,652.7929223,94.82092732,0.184588053,104.4419189,1186.900303,8.603287799,264.6704888
-84.39344535,33.77989056,1196,21.86143983,541.6841577,626.849018,23.81181572,5.247699888,249.7153992,1098.235825,160.9843066,422.2734483
-84.39452431,33.77991336,1197,67.16281166,442.2049518,606.8340378,102.5332828,29.51697915,174.5715925,1123.832757,78.33313966,326.5855889
-84.39398483,33.77990196,1198,71.85741693,491.9181569,614.8931781,65.11853519,26.34570202,209.5992432,1109.982431,119.0663652,374.1477061
-84.39397118,33.78035246,1199,69.062655,499.4713854,663.9508576,93.8744132,15.67668577,181.1223076,1158.384302,95.33070354,362.9148466
-84.39343169,33.78034105,1200,23.0701157,548.5525668,675.0383784,71.68671004,5.754514547,226.3350819,1147.133436,144.0027826,412.353665
-84.39289221,33.78032965,1201,0,597.7860589,689.5816727,58.04356137,55.75215334,273.1718968,1137.970145,193.3537167,461.913308
-84.39451066,33.78036385,1202,74.49680677,450.5922893,656.4942272,125.9225381,20.48114248,139.2097427,1171.662605,49.38709015,313.6539921
-84.39341804,33.78079155,1203,10.05492411,559.8197124,723.4735194,120.2759588,6.296853187,212.2008703,1196.122199,142.4154845,408.2454369
-84.39395753,33.78080295,1204,24.41576113,511.820141,713.139441,115.6115477,8.079599263,163.1989382,1206.916477,92.46967554,358.2598219
-84.39449701,33.78081435,1205,24.49687256,464.2430431,706.2023727,90.91594088,37.20819902,115.0590176,1219.666533,42.52386658,308.2788725
-84.3918269,33.77985634,1206,23.91099758,691.1848434,677.1775293,0,21.4418187,266.6070544,1076.245659,301.434109,568.5947085
-84.39128742,33.77984493,1207,37.95473466,741.0632506,699.0682664,14.24486918,22.17707487,244.9634879,1073.482953,350.0162574,617.7607155
-84.39235272,33.78031824,1208,0.268054699,647.1370998,705.5269406,30.74864445,19.54084756,320.9644858,1130.945172,242.9702001,511.5586606
-84.39181324,33.78030683,1209,29.19856648,696.5807057,723.114997,0,9.026186039,310.9587149,1126.098536,292.7172296,561.2669796
-84.39127376,33.78029542,1210,79.18526291,746.0984742,743.6547141,22.45414419,49.71455312,291.6807704,1123.45843,342.537932,611.0143918
-84.39233906,33.78076874,1211,0,656.7150202,753.0565427,24.63065409,21.41692785,311.1363383,1180.605851,242.3071024,508.225157
-84.39126009,33.78074592,1212,82.92146338,754.4210529,788.8905035,38.1880612,61.5393601,339.3335459,1173.435996,342.1987204,608.2115452
-84.39287855,33.78078014,1213,0,608.1417302,737.061737,74.45412382,56.29306206,261.5782184,1187.337039,192.3612935,458.2341907
-84.39179958,33.78075733,1214,32.92330377,705.4876834,769.559089,0,28.46510907,356.5940102,1175.963905,292.2529114,558.2177416
-84.39286489,33.78123064,1215,10.85927233,622.3540438,784.8548433,79.89650234,44.7972429,259.1119886,1236.754801,194.6885595,459.9579006
-84.39558963,33.78038665,1216,53.62852439,353.7752166,652.6059914,57.11720432,13.23254371,84.40230523,1204.023006,0,216.1529748
