Row,Date,Time,Temp. ,RH  
636,18-05-12,18:40:19,89.454,35.176
637,18-05-12,18:45:19,88.718,35.409
638,18-05-12,18:50:19,88.855,35.721
639,18-05-12,18:55:19,88.902,35.689
640,18-05-12,19:00:19,88.902,35.554
641,18-05-12,19:05:19,88.396,35.73
642,18-05-12,19:10:19,88.306,36.334
643,18-05-12,19:15:19,87.847,36.377
644,18-05-12,19:20:19,88.259,36.061
645,18-05-12,19:25:19,88.214,35.991
646,18-05-12,19:30:19,87.802,36.442
647,18-05-12,19:35:19,87.21,37.285
648,18-05-12,19:40:19,87.163,36.879
649,18-05-12,19:45:19,86.437,36.906
650,18-05-12,19:50:19,85.984,37.352
651,18-05-12,19:55:19,85.849,37.277
652,18-05-12,20:00:19,85.622,37.265
653,18-05-12,20:05:19,85.532,37.595
654,18-05-12,20:10:19,85.262,37.982
655,18-05-12,20:15:19,84.812,38.558
656,18-05-12,20:20:19,84.587,38.812
657,18-05-12,20:25:19,84.182,39.587
658,18-05-12,20:30:19,83.601,40.151
659,18-05-12,20:35:19,83.242,41.023
660,18-05-12,20:40:19,83.199,40.822
661,18-05-12,20:45:19,83.109,41.048
662,18-05-12,20:50:19,82.665,41.054
663,18-05-12,20:55:19,82.308,41.627
664,18-05-12,21:00:19,81.997,42.726
665,18-05-12,21:05:19,81.687,42.706
666,18-05-12,21:10:19,81.509,43.383
667,18-05-12,21:15:19,81.111,43.816
668,18-05-12,21:20:19,80.802,44.383
669,18-05-12,21:25:19,80.845,44.125
670,18-05-12,21:30:19,80.625,44.176
671,18-05-12,21:35:19,80.361,44.843
672,18-05-12,21:40:19,79.788,45.358
673,18-05-12,21:45:19,79.7,45.482
674,18-05-12,21:50:19,79.567,45.343
675,18-05-12,21:55:19,79.655,45.479
676,18-05-12,22:00:19,79.655,45.965
677,18-05-12,22:05:19,79.48,45.045
678,18-05-12,22:10:19,79.612,43.818
679,18-05-12,22:15:19,79.128,44.275
680,18-05-12,22:20:19,78.953,44.426
681,18-05-12,22:25:19,78.996,44.396
682,18-05-12,22:30:19,78.427,44.943
683,18-05-12,22:35:19,77.815,45.874
684,18-05-12,22:40:19,77.99,46.338
685,18-05-12,22:45:19,77.727,46.642
686,18-05-12,22:50:19,77.859,46.845
687,18-05-12,22:55:19,78.208,46.611
688,18-05-12,23:00:19,77.859,46.812
689,18-05-12,23:05:19,77.639,46.797
690,18-05-12,23:10:19,77.16,46.99
691,18-05-12,23:15:19,76.942,47.232
692,18-05-12,23:20:19,76.986,47.813
693,18-05-12,23:25:19,76.593,48.266
694,18-05-12,23:30:19,76.419,49.116
695,18-05-12,23:35:19,76.071,50.46
696,18-05-12,23:40:19,75.551,50.421
697,18-05-12,23:45:19,76.158,49.225
698,18-05-12,23:50:19,76.419,48.381
699,18-05-12,23:55:19,76.593,48.905
700,18-05-13,0:00:19,76.375,49.209
701,18-05-13,0:05:19,76.071,48.836
702,18-05-13,0:10:19,75.81,51.455
703,18-05-13,0:15:19,75.594,52.67
704,18-05-13,0:20:19,75.767,52.494
705,18-05-13,0:25:19,75.637,52.232
706,18-05-13,0:30:19,75.074,52.157
707,18-05-13,0:35:19,74.424,53.648
708,18-05-13,0:40:19,73.947,54.487
709,18-05-13,0:45:19,73.472,55.913
710,18-05-13,0:50:19,73.904,55.948
711,18-05-13,0:55:19,73.947,56.2
712,18-05-13,1:00:19,73.515,57.002
713,18-05-13,1:05:19,73.904,57.034
714,18-05-13,1:10:19,73.904,57.034
715,18-05-13,1:15:19,73.947,56.542
716,18-05-13,1:20:19,73.515,57.404
717,18-05-13,1:25:19,73.515,58.083
718,18-05-13,1:30:19,73.126,58.605
719,18-05-13,1:35:19,72.696,59.581
720,18-05-13,1:40:19,72.869,59.381
721,18-05-13,1:45:19,73.558,56.726
722,18-05-13,1:50:19,73.558,56.385
723,18-05-13,1:55:19,73.126,57.217
724,18-05-13,2:00:19,71.964,59.333
725,18-05-13,2:05:19,71.06,60.963
726,18-05-13,2:10:19,71.146,62.185
727,18-05-13,2:15:19,71.146,62.397
728,18-05-13,2:20:19,71.533,61.978
729,18-05-13,2:25:19,71.834,64.182
730,18-05-13,2:30:19,72.178,63.158
731,18-05-13,2:35:19,71.577,62.951
732,18-05-13,2:40:19,71.317,62.504
733,18-05-13,2:45:19,71.06,62.601
734,18-05-13,2:50:19,70.716,63.053
735,18-05-13,2:55:19,70.759,64.682
736,18-05-13,3:00:19,70.072,66.261
737,18-05-13,3:05:19,69.427,67.001
738,18-05-13,3:10:19,69.343,67.763
739,18-05-13,3:15:19,69.427,68.038
740,18-05-13,3:20:19,69.129,68.362
741,18-05-13,3:25:19,68.742,69.443
742,18-05-13,3:30:19,68.356,70.048
743,18-05-13,3:35:19,68.142,70.962
744,18-05-13,3:40:19,67.757,71.65
745,18-05-13,3:45:19,67.329,72.388
746,18-05-13,3:50:19,67.456,73.559
747,18-05-13,3:55:19,67.071,74.036
748,18-05-13,4:00:19,67.543,74.548
749,18-05-13,4:05:19,67.456,74.74
750,18-05-13,4:10:19,67.627,75.075
751,18-05-13,4:15:19,67.456,75.027
752,18-05-13,4:20:19,67.329,75.5
753,18-05-13,4:25:19,67.285,75.925
754,18-05-13,4:30:19,67.586,76.044
755,18-05-13,4:35:19,67.627,75.849
756,18-05-13,4:40:19,67.329,75.901
757,18-05-13,4:45:19,66.985,76.176
758,18-05-13,4:50:19,66.558,76.755
759,18-05-13,4:55:19,66.558,77.437
760,18-05-13,5:00:19,66.344,77.866
761,18-05-13,5:05:19,66.515,77.659
762,18-05-13,5:10:19,67.114,77.586
763,18-05-13,5:15:19,67.028,77.292
764,18-05-13,5:20:19,66.558,77.181
765,18-05-13,5:25:19,66.385,77.531
766,18-05-13,5:30:19,66.13,77.784
767,18-05-13,5:35:19,66.043,78.086
768,18-05-13,5:40:19,66.344,78.347
769,18-05-13,5:45:19,66.558,78.372
770,18-05-13,5:50:19,66.857,78.039
771,18-05-13,5:55:19,67.028,77.463
772,18-05-13,6:00:19,68.571,75.926
773,18-05-13,6:05:19,68.056,74.259
774,18-05-13,6:10:19,67.714,73.414
775,18-05-13,6:15:19,67.627,73.058
776,18-05-13,6:20:19,67.372,73.232
777,18-05-13,6:25:19,67.842,72.994
778,18-05-13,6:30:19,68.4,71.98
779,18-05-13,6:35:19,68.4,71.339
780,18-05-13,6:40:19,68.013,71.269
781,18-05-13,6:45:19,68.099,72.006
782,18-05-13,6:50:19,68.227,72.223
783,18-05-13,6:55:19,68.185,71.55
784,18-05-13,7:00:19,67.971,71.498
785,18-05-13,7:05:19,68.013,71.502
786,18-05-13,7:10:19,68.4,71.98
787,18-05-13,7:15:19,68.956,71.952
788,18-05-13,7:20:19,69.129,71.941
789,18-05-13,7:25:19,69.514,72.331
790,18-05-13,7:30:19,70.072,72.798
791,18-05-13,7:35:19,71.317,71.383
792,18-05-13,7:40:19,72.05,69.692
793,18-05-13,7:45:19,71.361,69.533
794,18-05-13,7:50:19,71.274,70.644
795,18-05-13,7:55:19,70.846,70.805
796,18-05-13,8:00:19,71.49,71.664
797,18-05-13,8:05:19,72.307,71.398
798,18-05-13,8:10:19,73.602,70.354
799,18-05-13,8:15:19,73.947,69.323
800,18-05-13,8:20:19,74.163,68.512
801,18-05-13,8:25:19,74.683,67.698
802,18-05-13,8:30:19,74.77,67.437
803,18-05-13,8:35:19,75.508,66.67
804,18-05-13,8:40:19,75.81,65.494
805,18-05-13,8:45:19,76.289,63.812
806,18-05-13,8:50:19,77.378,61.528
807,18-05-13,8:55:19,77.639,57.688
808,18-05-13,9:00:19,77.902,55.429
809,18-05-13,9:05:19,77.117,54.739
810,18-05-13,9:10:19,78.427,55.032
811,18-05-13,9:15:19,79.92,53.32
812,18-05-13,9:20:19,80.272,52.268
813,18-05-13,9:25:19,79.963,52.054
814,18-05-13,9:30:19,80.668,51.533
815,18-05-13,9:35:19,80.757,51.093
816,18-05-13,9:40:19,81.997,50.416
817,18-05-13,9:45:19,82.085,49.202
818,18-05-13,9:50:19,82.665,48.63
819,18-05-13,9:55:19,83.869,47.452
820,18-05-13,10:00:19,84.407,46.708
821,18-05-13,10:05:19,85.217,45.129
822,18-05-13,10:10:19,84.497,44.623
823,18-05-13,10:15:19,85.307,44.676
824,18-05-13,10:20:19,85.172,43.418
825,18-05-13,10:25:19,84.857,44.45
826,18-05-13,10:30:19,85.532,41.625
827,18-05-13,10:35:19,84.452,42.418
828,18-05-13,10:40:19,84.632,42.561
829,18-05-13,10:45:19,85.172,42.099
830,18-05-13,10:50:19,85.487,40.528
831,18-05-13,10:55:19,86.029,40.427
832,18-05-13,11:00:19,85.307,41.048
833,18-05-13,11:05:19,86.709,40.6
834,18-05-13,11:10:19,86.437,40.251
835,18-05-13,11:15:19,85.984,39.792
836,18-05-13,11:20:19,86.301,39.043
837,18-05-13,11:25:19,87.985,40.076
838,18-05-13,11:30:19,88.947,39.496
839,18-05-13,11:35:19,88.167,37.741
840,18-05-13,11:40:19,89.823,38.035
841,18-05-13,11:45:19,88.488,37.119
842,18-05-13,11:50:19,89.593,37.146
843,18-05-13,11:55:19,89.593,35.861
844,18-05-13,12:00:19,89.87,36.891
845,18-05-13,12:05:19,90.982,36.172
846,18-05-13,12:10:19,91.683,33.86
847,18-05-13,12:15:19,89.823,33.835
848,18-05-13,12:20:19,89.87,33.906
849,18-05-13,12:25:19,89.962,34.455
850,18-05-13,12:30:19,89.731,34.647
851,18-05-13,12:35:19,89.132,35.295
852,18-05-13,12:40:19,89.454,34.701
853,18-05-13,12:45:19,90.1,34.292
854,18-05-13,12:50:19,89.454,35.346
855,18-05-13,12:55:19,91.216,34.11
856,18-05-13,13:00:19,89.731,33.558
857,18-05-13,13:05:19,89.454,33.544
858,18-05-13,13:10:19,90.471,33.39
859,18-05-13,13:15:19,89.546,32.969
860,18-05-13,13:20:19,90.009,33.708
861,18-05-13,13:25:19,91.729,32.391
862,18-05-13,13:30:19,90.194,33.103
863,18-05-13,13:35:19,90.055,32.789
864,18-05-13,13:40:19,92.01,32.233
865,18-05-13,13:45:19,92.057,30.997
866,18-05-13,13:50:19,90.657,31.276
867,18-05-13,13:55:19,90.379,32.565
868,18-05-13,14:00:19,91.029,32.049
869,18-05-13,14:05:19,91.263,30.823
870,18-05-13,14:10:19,91.076,31.57
871,18-05-13,14:15:19,90.471,30.752
872,18-05-13,14:20:19,91.17,28.506
873,18-05-13,14:25:19,90.797,29.837
874,18-05-13,14:30:19,92.01,30.375
875,18-05-13,14:35:19,91.636,29.011
876,18-05-13,14:40:19,92.291,28.797
877,18-05-13,14:45:19,91.963,29.059
878,18-05-13,14:50:19,93.186,27.933
879,18-05-13,14:55:19,91.917,28.85
880,18-05-13,15:00:19,91.963,29.405
881,18-05-13,15:05:19,93.092,28.623
882,18-05-13,15:10:19,93.328,28.46
883,18-05-13,15:15:19,94.23,29.714
884,18-05-13,15:20:19,93.092,29.698
885,18-05-13,15:25:19,92.104,30.068
886,18-05-13,15:30:19,92.386,29.286
887,18-05-13,15:35:19,93.045,28.656
888,18-05-13,15:40:19,92.763,28.401
889,18-05-13,15:45:19,92.714,27.6
890,18-05-13,15:50:19,93.564,27.531
891,18-05-13,15:55:19,93.517,28.155
892,18-05-13,16:00:19,93.139,28.938
893,18-05-13,16:05:19,92.433,28.872
894,18-05-13,16:10:19,91.917,28.399
895,18-05-13,16:15:19,92.338,30.044
896,18-05-13,16:20:19,91.963,27.846
897,18-05-13,16:25:19,93.281,28.215
898,18-05-13,16:30:19,93.848,29.003
899,18-05-13,16:35:19,94.563,28.374
900,18-05-13,16:40:19,93.186,29.667
901,18-05-13,16:45:19,92.338,30.113
902,18-05-13,16:50:19,92.527,31.432
903,18-05-13,16:55:19,93.897,31.428
904,18-05-13,17:00:19,94.419,30.277
905,18-05-13,17:05:19,94.8,30.502
906,18-05-13,17:10:19,94.039,30.363
907,18-05-13,17:15:19,94.467,29.794
908,18-05-13,17:20:19,93.186,31.015
909,18-05-13,17:25:19,92.151,31.621
910,18-05-13,17:30:19,92.386,31.219
911,18-05-13,17:35:19,92.151,32.445
912,18-05-13,17:40:19,90.75,33.062
913,18-05-13,17:45:19,92.667,32.47
914,18-05-13,17:50:19,92.104,32.649
915,18-05-13,17:55:19,91.589,32.83
916,18-05-13,18:00:19,91.495,33.475
917,18-05-13,18:05:19,90.379,34.51
918,18-05-13,18:10:19,90.75,34.223
919,18-05-13,18:15:19,90.565,34.281
920,18-05-13,18:20:19,90.703,34.697
921,18-05-13,18:25:19,91.308,33.91
922,18-05-13,18:30:19,91.029,34.577
923,18-05-13,18:35:19,90.194,34.331
924,18-05-13,18:40:19,90.055,34.324
925,18-05-13,18:45:19,90.1,34.326
926,18-05-13,18:50:19,89.915,34.759
927,18-05-13,18:55:19,89.593,34.64
928,18-05-13,19:00:19,89.499,34.635
929,18-05-13,19:05:19,89.685,34.611
930,18-05-13,19:10:19,89.085,34.682
931,18-05-13,19:15:19,89.316,35.305
932,18-05-13,19:20:19,88.81,35.786
933,18-05-13,19:25:19,88.534,36.008
934,18-05-13,19:30:19,88.671,36.252
935,18-05-13,19:35:19,88.122,36.661
936,18-05-13,19:40:19,87.665,37.242
937,18-05-13,19:45:19,87.483,37.737
938,18-05-13,19:50:19,87.163,38.155
939,18-05-13,19:55:19,86.981,38.681
940,18-05-13,20:00:19,86.572,39.359
941,18-05-13,20:05:19,86.119,40.233
942,18-05-13,20:10:19,85.667,40.705
943,18-05-13,20:15:19,85.352,41.051
944,18-05-13,20:20:19,84.99,41.393
945,18-05-13,20:25:19,84.722,41.476
946,18-05-13,20:30:19,84.317,41.749
947,18-05-13,20:35:19,84.137,42.036
948,18-05-13,20:40:19,83.959,42.091
949,18-05-13,20:45:19,83.601,42.596
950,18-05-13,20:50:19,83.199,42.965
951,18-05-13,20:55:19,82.886,43.438
952,18-05-13,21:00:19,82.53,44.169
953,18-05-13,21:05:19,82.13,45.122
954,18-05-13,21:10:19,81.952,44.817
955,18-05-13,21:15:19,81.775,45.229
956,18-05-13,21:20:19,81.288,45.75
957,18-05-13,21:25:19,80.935,46.408
958,18-05-13,21:30:19,80.492,46.896
959,18-05-13,21:35:19,80.404,48.824
960,18-05-13,21:40:19,79.92,49.656
961,18-05-13,21:45:19,79.788,49.07
962,18-05-13,21:50:19,79.655,48.643
963,18-05-13,21:55:19,79.612,48.704
964,18-05-13,22:00:19,79.743,48.585
965,18-05-13,22:05:19,79.261,49.48
966,18-05-13,22:10:19,78.645,49.66
967,18-05-13,22:15:19,78.645,50.395
968,18-05-13,22:20:19,78.91,51.783
969,18-05-13,22:25:19,79.48,51.572
970,18-05-13,22:30:19,79.831,51.184
971,18-05-13,22:35:19,79.831,51.471
972,18-05-13,22:40:19,79.216,51.234
973,18-05-13,22:45:19,78.953,51.723
974,18-05-13,22:50:19,78.69,51.735
975,18-05-13,22:55:19,78.296,52.086
976,18-05-13,23:00:19,77.815,53.63
977,18-05-13,23:05:19,78.033,53.047
978,18-05-13,23:10:19,78.251,52.431
979,18-05-13,23:15:19,77.77,52.964
980,18-05-13,23:20:19,77.596,53.645
981,18-05-13,23:25:19,77.072,54.61
982,18-05-13,23:30:19,76.636,55.765
983,18-05-13,23:35:19,76.375,56.836
984,18-05-13,23:40:19,76.507,56.877
985,18-05-13,23:45:19,77.16,56.932
986,18-05-13,23:50:19,76.811,57.37
987,18-05-13,23:55:19,76.55,56.694
988,18-05-14,0:00:19,76.419,56.995
989,18-05-14,0:05:19,76.507,56.877
990,18-05-14,0:10:19,76.203,57.039
991,18-05-14,0:15:19,75.376,59.044
992,18-05-14,0:20:19,74.856,60.107
993,18-05-14,0:25:19,74.727,61.291
994,18-05-14,0:30:19,74.467,61.665
995,18-05-14,0:35:19,74.338,62.415
996,18-05-14,0:40:19,73.645,63.536
997,18-05-14,0:45:19,73.083,64.36
998,18-05-14,0:50:19,72.997,65.256
999,18-05-14,0:55:19,72.523,65.871
1000,18-05-14,1:00:19,72.567,66.474
1001,18-05-14,1:05:19,72.653,66.99
1002,18-05-14,1:10:19,72.696,67.054
1003,18-05-14,1:15:19,72.826,66.858
1004,18-05-14,1:20:19,73.04,66.879
1005,18-05-14,1:25:19,73.126,66.798
1006,18-05-14,1:30:19,73.213,66.267
1007,18-05-14,1:35:19,73.386,66.254
1008,18-05-14,1:40:19,73.213,66.117
1009,18-05-14,1:45:19,73.083,66.704
1010,18-05-14,1:50:19,72.997,66.336
1011,18-05-14,1:55:19,72.696,66.935
1012,18-05-14,2:00:19,72.307,67.523
1013,18-05-14,2:05:19,72.264,67.757
1014,18-05-14,2:10:19,72.394,67.829
1015,18-05-14,2:15:19,72.05,68.033
1016,18-05-14,2:20:19,71.877,68.342
1017,18-05-14,2:25:19,71.92,68.436
1018,18-05-14,2:30:19,72.007,68.771
1019,18-05-14,2:35:19,72.869,68.709
1020,18-05-14,2:40:19,73.126,68.17
1021,18-05-14,2:45:19,72.869,67.608
1022,18-05-14,2:50:19,72.523,66.798
1023,18-05-14,2:55:19,72.61,66.896
1024,18-05-14,3:00:19,71.964,67.668
1025,18-05-14,3:05:19,70.587,69.012
1026,18-05-14,3:10:19,70.329,70.399
1027,18-05-14,3:15:19,70.759,71.295
1028,18-05-14,3:20:19,71.146,71.277
1029,18-05-14,3:25:19,71.317,70.972
1030,18-05-14,3:30:19,71.404,70.893
1031,18-05-14,3:35:19,71.317,70.972
1032,18-05-14,3:40:19,71.231,71.139
1033,18-05-14,3:45:19,70.93,71.195
1034,18-05-14,3:50:19,71.103,72.121
1035,18-05-14,3:55:19,71.317,72.173
1036,18-05-14,4:00:19,71.06,72.146
1037,18-05-14,4:05:19,71.017,71.907
1038,18-05-14,4:10:19,70.93,71.898
1039,18-05-14,4:15:19,70.716,71.817
1040,18-05-14,4:20:19,70.158,72.225
1041,18-05-14,4:25:19,69.942,72.93
1042,18-05-14,4:30:19,69.942,73.511
1043,18-05-14,4:35:19,69.6,73.879
1044,18-05-14,4:40:19,69.728,74.298
1045,18-05-14,4:45:19,69.942,74.235
1046,18-05-14,4:50:19,70.846,73.754
1047,18-05-14,4:55:19,71.274,72.84
1048,18-05-14,5:00:19,71.361,72.178
1049,18-05-14,5:05:19,71.146,71.628
1050,18-05-14,5:10:19,70.803,71.884
1051,18-05-14,5:15:19,70.543,72.266
1052,18-05-14,5:20:19,70.502,72.553
1053,18-05-14,5:25:19,70.459,73.189
1054,18-05-14,5:30:19,70.63,75.091
1055,18-05-14,5:35:19,71.533,73.276
1056,18-05-14,5:40:19,71.964,71.978
1057,18-05-14,5:45:19,72.136,71.292
1058,18-05-14,5:50:19,72.178,70.885
1059,18-05-14,5:55:19,72.912,69.07
1060,18-05-14,6:00:19,73.386,67.689
1061,18-05-14,6:05:19,73.558,66.959
1062,18-05-14,6:10:19,73.256,66.81
1063,18-05-14,6:15:19,73.126,66.977
1064,18-05-14,6:20:19,73.299,66.785
1065,18-05-14,6:25:19,73.126,66.827
1066,18-05-14,6:30:19,72.696,67.144
1067,18-05-14,6:35:19,72.351,67.795
1068,18-05-14,6:40:19,72.394,68.365
1069,18-05-14,6:45:19,72.264,68.025
1070,18-05-14,6:50:19,71.704,69.982
1071,18-05-14,6:55:19,71.62,70.386
1072,18-05-14,7:00:19,71.317,70.413
1073,18-05-14,7:05:19,70.887,71.015
1074,18-05-14,7:10:19,70.716,71.817
1075,18-05-14,7:15:19,70.243,72.496
1076,18-05-14,7:20:19,70.286,73.374
1077,18-05-14,7:25:19,70.716,73.682
1078,18-05-14,7:30:19,70.887,73.584
1079,18-05-14,7:35:19,71.317,73.718
1080,18-05-14,7:40:19,72.007,73.268
1081,18-05-14,7:45:19,72.739,72.646
1082,18-05-14,7:50:19,73.429,71.81
1083,18-05-14,7:55:19,74.424,70.764
1084,18-05-14,8:00:19,75.42,69.442
1085,18-05-14,8:05:19,75.985,67.767
1086,18-05-14,8:10:19,76.203,66.647
1087,18-05-14,8:15:19,76.289,66.173
1088,18-05-14,8:20:19,77.203,65.748
1089,18-05-14,8:25:19,77.292,64.847
1090,18-05-14,8:30:19,77.421,64.707
1091,18-05-14,8:35:19,77.859,63.988
1092,18-05-14,8:40:19,78.822,61.78
1093,18-05-14,8:45:19,78.033,62.599
1094,18-05-14,8:50:19,77.727,61.436
1095,18-05-14,8:55:19,78.033,62.17
1096,18-05-14,9:00:19,78.559,62.616
1097,18-05-14,9:05:19,79.435,61.25
1098,18-05-14,9:10:19,79.173,61.134
1099,18-05-14,9:15:19,80.449,61.185
1100,18-05-14,9:20:19,79.92,60.334
1101,18-05-14,9:25:19,80.668,59.189
1102,18-05-14,9:30:19,81.154,59.479
1103,18-05-14,9:35:19,81.154,59.511
1104,18-05-14,9:40:19,81.244,58.615
1105,18-05-14,9:45:19,83.109,58.366
1106,18-05-14,9:50:19,83.601,54.939
1107,18-05-14,9:55:19,82.976,54.096
1108,18-05-14,10:00:19,83.199,53.542
1109,18-05-14,10:05:19,82.753,55.599
1110,18-05-14,10:10:19,83.824,54.067
1111,18-05-14,10:15:19,84.452,54.752
1112,18-05-14,10:20:19,85.487,51.058
1113,18-05-14,10:25:19,87.71,50.252
1114,18-05-14,10:30:19,86.936,49.418
1115,18-05-14,10:35:19,86.029,49.095
1116,18-05-14,10:40:19,86.844,48.893
1117,18-05-14,10:45:19,87.985,46.492
1118,18-05-14,10:50:19,87.71,46.474
1119,18-05-14,10:55:19,88.214,47.424
1120,18-05-14,11:00:19,89.593,45.548
1121,18-05-14,11:05:19,90.471,44.813
1122,18-05-14,11:10:19,88.626,45.32
1123,18-05-14,11:15:19,89.316,45.891
1124,18-05-14,11:20:19,87.573,46.595
1125,18-05-14,11:25:19,88.488,46.985
1126,18-05-14,11:30:19,88.855,46.878
1127,18-05-14,11:35:19,91.355,44.274
1128,18-05-14,11:40:19,89.362,44.906
1129,18-05-14,11:45:19,88.167,45.586
1130,18-05-14,11:50:19,89.316,43.912
1131,18-05-14,11:55:19,89.362,43.75
1132,18-05-14,12:00:19,89.362,44.543
1133,18-05-14,12:05:19,89.87,44.378
1134,18-05-14,12:10:19,90.703,44.232
1135,18-05-14,12:15:19,90.518,43.558
1136,18-05-14,12:20:19,90.844,43.644
1137,18-05-14,12:25:19,92.244,41.799
1138,18-05-14,12:30:19,91.263,42.84
1139,18-05-14,12:35:19,90.75,41.809
1140,18-05-14,12:40:19,92.01,39.37
1141,18-05-14,12:45:19,92.433,39.192
1142,18-05-14,12:50:19,91.123,40.996
1143,18-05-14,12:55:19,93.47,38.711
1144,18-05-14,13:00:19,91.776,39.861
1145,18-05-14,13:05:19,90.844,40.946
1146,18-05-14,13:10:19,90.703,41.105
1147,18-05-14,13:15:19,90.1,41.403
1148,18-05-14,13:20:19,90.657,41.436
1149,18-05-14,13:25:19,90.471,40.355
1150,18-05-14,13:30:19,89.499,42.365
1151,18-05-14,13:35:19,92.527,40.61
1152,18-05-14,13:40:19,94.514,37.482
1153,18-05-14,13:45:19,96.048,37.43
1154,18-05-14,13:50:19,93.375,38.266
1155,18-05-14,13:55:19,92.574,37.918
1156,18-05-14,14:00:19,91.963,38.694
1157,18-05-14,14:05:19,91.495,39.307
1158,18-05-14,14:10:19,91.308,38.792
1159,18-05-14,14:15:19,91.683,38.206
1160,18-05-14,14:20:19,93.517,37.122
1161,18-05-14,14:25:19,92.714,36.264
1162,18-05-14,14:30:19,95.76,35.264
1163,18-05-14,14:35:19,94.849,36.071
1164,18-05-14,14:40:19,95.374,35.005
1165,18-05-14,14:45:19,94.086,35.724
1166,18-05-14,14:50:19,91.823,37.606
1167,18-05-14,14:55:19,94.039,37.049
1168,18-05-14,15:00:19,92.62,36.089
1169,18-05-14,15:05:19,91.308,37.442
1170,18-05-14,15:10:19,91.917,37.814
1171,18-05-14,15:15:19,92.197,36.576
1172,18-05-14,15:20:19,91.216,37.91
1173,18-05-14,15:25:19,92.291,36.547
1174,18-05-14,15:30:19,93.281,37.143
1175,18-05-14,15:35:19,90.703,37.274
1176,18-05-14,15:40:19,92.433,37.03
1177,18-05-14,15:45:19,94.134,35.692
1178,18-05-14,15:50:19,94.419,35.502
1179,18-05-14,15:55:19,93.659,35.531
1180,18-05-14,16:00:19,93.186,35.37
1181,18-05-14,16:05:19,91.589,37.052
1182,18-05-14,16:10:19,91.123,37.635
1183,18-05-14,16:15:19,91.729,37.195
1184,18-05-14,16:20:19,90.612,37.269
1185,18-05-14,16:25:19,91.216,36.761
1186,18-05-14,16:30:19,91.729,35.634
1187,18-05-14,16:35:19,92.763,35.518
1188,18-05-14,16:40:19,92.151,36.404
1189,18-05-14,16:45:19,90.657,36.595
1190,18-05-14,16:50:19,90.009,37.708
1191,18-05-14,16:55:19,89.499,37.747
1192,18-05-14,17:00:19,89.316,37.872
1193,18-05-14,17:05:19,90.009,37.303
1194,18-05-14,17:10:19,89.454,38.082
1195,18-05-14,17:15:19,89.685,38.229
1196,18-05-14,17:20:19,89.224,40.349
1197,18-05-14,17:25:19,88.947,42.597
1198,18-05-14,17:30:19,88.902,43.257
1199,18-05-14,17:35:19,88.488,43.761
1200,18-05-14,17:40:19,88.396,44.811
1201,18-05-14,17:45:19,88.214,45.095
1202,18-05-14,17:50:19,87.71,45.555
1203,18-05-14,17:55:19,87.21,46.145
1204,18-05-14,18:00:19,87.073,46.889
1205,18-05-14,18:05:19,87.3,46.348
1206,18-05-14,18:10:19,87.073,46.921
1207,18-05-14,18:15:19,86.754,46.606
1208,18-05-14,18:20:19,86.527,46.852
1209,18-05-14,18:25:19,86.527,46.754
1210,18-05-14,18:30:19,86.437,46.78
1211,18-05-14,18:35:19,86.617,46.531
1212,18-05-14,18:40:19,86.346,46.611
1213,18-05-14,18:45:19,86.119,46.628
1214,18-05-14,18:50:19,86.029,45.903
1215,18-05-14,18:55:19,85.894,46.548
1216,18-05-14,19:00:19,86.074,46.625
1217,18-05-14,19:05:19,85.894,46.678
1218,18-05-14,19:10:19,85.712,47.188
1219,18-05-14,19:15:19,85.622,47.279
1220,18-05-14,19:20:19,85.442,47.43
1221,18-05-14,19:25:19,85.397,47.524
1222,18-05-14,19:30:19,85.442,47.657
1223,18-05-14,19:35:19,85.082,48.314
1224,18-05-14,19:40:19,84.945,48.726
1225,18-05-14,19:45:19,84.722,48.775
1226,18-05-14,19:50:19,84.677,48.675
1227,18-05-14,19:55:19,84.632,48.056
1228,18-05-14,20:00:19,84.407,48.688
1229,18-05-14,20:05:19,84.272,49.325
1230,18-05-14,20:10:19,84.094,49.926
1231,18-05-14,20:15:19,83.959,50.109
1232,18-05-14,20:20:19,83.824,50.807
1233,18-05-14,20:25:19,83.511,51.842
1234,18-05-14,20:30:19,83.287,52.305
1235,18-05-14,20:35:19,83.154,52.869
1236,18-05-14,20:40:19,82.976,53.27
1237,18-05-14,20:45:19,82.665,53.5
1238,18-05-14,20:50:19,82.396,53.384
1239,18-05-14,20:55:19,82.175,54.034
1240,18-05-14,21:00:19,81.952,54.998
1241,18-05-14,21:05:19,81.864,55.749
1242,18-05-14,21:10:19,81.509,56.915
1243,18-05-14,21:15:19,81.376,57.281
1244,18-05-14,21:20:19,81.154,57.67
1245,18-05-14,21:25:19,81.066,57.036
1246,18-05-14,21:30:19,80.935,57.244
1247,18-05-14,21:35:19,80.802,58.015
1248,18-05-14,21:40:19,80.58,58.621
1249,18-05-14,21:45:19,80.449,59.014
1250,18-05-14,21:50:19,80.227,59.493
1251,18-05-14,21:55:19,80.051,60.036
1252,18-05-14,22:00:19,79.876,60.423
1253,18-05-14,22:05:19,79.788,60.787
1254,18-05-14,22:10:19,79.655,61.053
1255,18-05-14,22:15:19,79.524,61.288
1256,18-05-14,22:20:19,79.392,61.954
1257,18-05-14,22:25:19,79.261,62.649
1258,18-05-14,22:30:19,79.084,63.062
