"Plot Title:  10635577"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635577, SEN S/N: 10635577, LBL:  10635577_T)","RH, % (LGR S/N: 10635577, SEN S/N: 10635577, LBL:  10635577_RH)","DewPt, °F (LGR S/N: 10635577, SEN S/N: 10635577)","Bad Battery (LGR S/N: 10635577, SEN S/N: 10635577)","Coupler Detached (LGR S/N: 10635577, SEN S/N: 10635577)","Good Battery (LGR S/N: 10635577, SEN S/N: 10635577)","Coupler Attached (LGR S/N: 10635577, SEN S/N: 10635577)","Stopped (LGR S/N: 10635577, SEN S/N: 10635577)","End Of File (LGR S/N: 10635577, SEN S/N: 10635577)"
12472,05/23/19,10:30:00,83.736,59.076,68.445,,,,,,
12473,05/23/19,10:40:00,83.601,58.376,67.982,,,,,,
12474,05/23/19,10:50:00,83.601,59.065,68.313,,,,,,
12475,05/23/19,11:00:00,83.736,59.514,68.653,,,,,,
12476,05/23/19,11:10:00,84.722,60.567,70.077,,,,,,
12477,05/23/19,11:20:00,85.532,58.789,69.994,,,,,,
12478,05/23/19,11:30:00,85.082,57.020,68.704,,,,,,
12479,05/23/19,11:40:00,86.029,55.799,68.972,,,,,,
12480,05/23/19,11:50:00,86.527,56.283,69.683,,,,,,
12481,05/23/19,12:00:00,85.849,56.671,69.246,,,,,,
12482,05/23/19,12:10:00,87.802,56.640,71.055,,,,,,
12483,05/23/19,12:20:00,86.844,56.182,69.930,,,,,,
12484,05/23/19,12:30:00,87.163,55.349,69.798,,,,,,
12485,05/23/19,12:40:00,87.894,54.353,69.957,,,,,,
12486,05/23/19,12:50:00,87.528,53.748,69.296,,,,,,
12487,05/23/19,13:00:00,87.620,54.555,69.809,,,,,,
12488,05/23/19,13:10:00,87.620,55.767,70.439,,,,,,
12489,05/23/19,13:20:00,87.118,56.870,70.533,,,,,,
12490,05/23/19,13:30:00,86.617,54.349,68.770,,,,,,
12491,05/23/19,13:40:00,85.622,56.242,68.819,,,,,,
12492,05/23/19,13:50:00,87.210,55.257,69.793,,,,,,
12493,05/23/19,14:00:00,88.902,54.079,70.747,,,,,,
12494,05/23/19,14:10:00,89.316,52.503,70.277,,,,,,
12495,05/23/19,14:20:00,90.891,51.812,71.348,,,,,,
12496,05/23/19,14:30:00,87.210,53.724,68.988,,,,,,
12497,05/23/19,14:40:00,90.565,52.306,71.323,,,,,,
12498,05/23/19,14:50:00,89.962,50.609,69.813,,,,,,
12499,05/23/19,15:00:00,90.424,49.080,69.350,,,,,,
12500,05/23/19,15:10:00,90.703,47.857,68.875,,,,,,
12501,05/23/19,15:20:00,91.170,48.478,69.674,,,,,,
12502,05/23/19,15:30:00,89.731,49.292,68.839,,,,,,
12503,05/23/19,15:40:00,88.306,50.619,68.293,,,,,,
12504,05/23/19,15:50:00,88.488,50.761,68.544,,,,,,
12505,05/23/19,16:00:00,91.683,49.397,70.689,,,,,,
12506,05/23/19,16:10:00,88.671,52.003,69.408,,,,,,
12507,05/23/19,16:20:00,87.620,51.667,68.250,,,,,,
12508,05/23/19,16:30:00,87.665,52.057,68.508,,,,,,
12509,05/23/19,16:40:00,88.534,52.380,69.487,,,,,,
12510,05/23/19,16:50:00,88.626,52.064,69.399,,,,,,
12511,05/23/19,17:00:00,87.894,52.299,68.851,,,,,,
12512,05/23/19,17:10:00,88.396,52.981,69.688,,,,,,
12513,05/23/19,17:20:00,88.855,54.011,70.668,,,,,,
12514,05/23/19,17:30:00,87.573,54.584,69.780,,,,,,
12515,05/23/19,17:40:00,88.855,51.694,69.406,,,,,,
12516,05/23/19,17:50:00,89.269,49.227,68.378,,,,,,
12517,05/23/19,18:00:00,89.499,49.080,68.502,,,,,,
12518,05/23/19,18:10:00,87.894,50.977,68.117,,,,,,
12519,05/23/19,18:20:00,86.981,52.295,68.007,,,,,,
12520,05/23/19,18:30:00,85.939,54.933,68.443,,,,,,
12521,05/23/19,18:40:00,85.802,54.668,68.180,,,,,,
12522,05/23/19,18:50:00,85.442,54.830,67.928,,,,,,
12523,05/23/19,19:00:00,85.262,55.070,67.885,,,,,,
12524,05/23/19,19:10:00,85.217,55.067,67.840,,,,,,
12525,05/23/19,19:20:00,84.990,55.811,68.011,,,,,,
12526,05/23/19,19:30:00,84.632,57.141,68.344,,,,,,
12527,05/23/19,19:40:00,84.542,57.669,68.520,,,,,,
12528,05/23/19,19:50:00,84.272,58.306,68.580,,,,,,
12529,05/23/19,20:00:00,84.004,58.409,68.376,,,,,,
12530,05/23/19,20:10:00,83.691,59.103,68.416,,,,,,
12531,05/23/19,20:20:00,82.753,62.657,69.177,,,,,,
12532,05/23/19,20:30:00,83.064,61.386,68.895,,,,,,
12533,05/23/19,20:40:00,83.332,60.633,68.801,,,,,,
12534,05/23/19,20:50:00,82.798,60.896,68.418,,,,,,
12535,05/23/19,21:00:00,82.308,61.783,68.362,,,,,,
12536,05/23/19,21:10:00,81.421,62.845,68.000,,,,,,
12537,05/23/19,21:20:00,81.023,64.067,68.160,,,,,,
12538,05/23/19,21:30:00,80.802,64.475,68.128,,,,,,
12539,05/23/19,21:40:00,80.713,64.131,67.894,,,,,,
12540,05/23/19,21:50:00,80.316,64.400,67.633,,,,,,
12541,05/23/19,22:00:00,80.449,64.381,67.752,,,,,,
12542,05/23/19,22:10:00,79.480,66.147,67.581,,,,,,
12543,05/23/19,22:20:00,78.690,67.190,67.258,,,,,,
12544,05/23/19,22:30:00,78.251,68.531,67.384,,,,,,
12545,05/23/19,22:40:00,77.859,69.121,67.242,,,,,,
12546,05/23/19,22:50:00,77.553,70.225,67.384,,,,,,
12547,05/23/19,23:00:00,76.986,71.355,67.275,,,,,,
12548,05/23/19,23:10:00,75.810,72.973,66.753,,,,,,
12549,05/23/19,23:20:00,75.508,74.113,66.880,,,,,,
12550,05/23/19,23:30:00,75.551,74.819,67.179,,,,,,
12551,05/23/19,23:40:00,75.594,74.561,67.127,,,,,,
12552,05/23/19,23:50:00,75.290,75.665,67.230,,,,,,
12553,05/24/19,00:00:00,75.898,74.916,67.550,,,,,,
12554,05/24/19,00:10:00,75.376,74.713,66.972,,,,,,
12555,05/24/19,00:20:00,74.381,75.854,66.414,,,,,,
12556,05/24/19,00:30:00,74.163,77.909,66.922,,,,,,
12557,05/24/19,00:40:00,73.731,77.515,66.366,,,,,,
12558,05/24/19,00:50:00,73.472,78.490,66.448,,,,,,
12559,05/24/19,01:00:00,72.437,79.427,65.754,,,,,,
12560,05/24/19,01:10:00,72.437,80.593,66.141,,,,,,
12561,05/24/19,01:20:00,71.920,81.239,65.847,,,,,,
12562,05/24/19,01:30:00,71.877,81.205,65.793,,,,,,
12563,05/24/19,01:40:00,71.964,81.893,66.101,,,,,,
12564,05/24/19,01:50:00,72.351,81.007,66.193,,,,,,
12565,05/24/19,02:00:00,72.437,80.678,66.169,,,,,,
12566,05/24/19,02:10:00,72.523,80.546,66.209,,,,,,
12567,05/24/19,02:20:00,72.178,81.468,66.173,,,,,,
12568,05/24/19,02:30:00,71.490,81.554,65.527,,,,,,
12569,05/24/19,02:40:00,71.146,82.862,65.610,,,,,,
12570,05/24/19,02:50:00,72.178,81.806,66.285,,,,,,
12571,05/24/19,03:00:00,71.533,82.179,65.772,,,,,,
12572,05/24/19,03:10:00,71.577,81.874,65.716,,,,,,
12573,05/24/19,03:20:00,71.704,81.693,65.782,,,,,,
12574,05/24/19,03:30:00,71.404,82.669,65.800,,,,,,
12575,05/24/19,03:40:00,70.502,83.956,65.320,,,,,,
12576,05/24/19,03:50:00,70.630,84.334,65.565,,,,,,
12577,05/24/19,04:00:00,70.416,85.002,65.559,,,,,,
12578,05/24/19,04:10:00,71.620,83.928,66.411,,,,,,
12579,05/24/19,04:20:00,71.274,82.821,65.723,,,,,,
12580,05/24/19,04:30:00,71.060,83.103,65.601,,,,,,
12581,05/24/19,04:40:00,70.286,83.678,65.023,,,,,,
12582,05/24/19,04:50:00,71.877,82.671,66.267,,,,,,
12583,05/24/19,05:00:00,72.696,80.907,66.497,,,,,,
12584,05/24/19,05:10:00,73.213,79.775,66.628,,,,,,
12585,05/24/19,05:20:00,72.394,79.963,65.890,,,,,,
12586,05/24/19,05:30:00,71.704,80.676,65.451,,,,,,
12587,05/24/19,05:40:00,71.533,81.136,65.433,,,,,,
12588,05/24/19,05:50:00,72.050,81.000,65.896,,,,,,
12589,05/24/19,06:00:00,72.437,80.025,65.953,,,,,,
12590,05/24/19,06:10:00,72.696,79.714,66.103,,,,,,
12591,05/24/19,06:20:00,72.739,79.719,66.146,,,,,,
12592,05/24/19,06:30:00,73.386,79.395,66.670,,,,,,
12593,05/24/19,06:40:00,74.813,77.926,67.561,,,,,,
12594,05/24/19,06:50:00,75.508,77.226,67.993,,,,,,
12595,05/24/19,07:00:00,75.898,77.009,68.297,,,,,,
12596,05/24/19,07:10:00,75.898,75.470,67.750,,,,,,
12597,05/24/19,07:20:00,76.419,74.827,68.023,,,,,,
12598,05/24/19,07:30:00,77.639,74.021,68.909,,,,,,
12599,05/24/19,07:40:00,77.292,73.042,68.209,,,,,,
12600,05/24/19,07:50:00,77.859,73.191,68.812,,,,,,
12601,05/24/19,08:00:00,79.261,71.591,69.557,,,,,,
12602,05/24/19,08:10:00,78.910,71.614,69.228,,,,,,
12603,05/24/19,08:20:00,79.392,70.950,69.435,,,,,,
12604,05/24/19,08:30:00,79.963,69.753,69.514,,,,,,
12605,05/24/19,08:40:00,80.668,69.163,69.955,,,,,,
12606,05/24/19,08:50:00,80.802,67.880,69.561,,,,,,
12607,05/24/19,09:00:00,81.687,67.543,70.268,,,,,,
12608,05/24/19,09:10:00,82.665,66.939,70.950,,,,,,
12609,05/24/19,09:20:00,82.263,66.201,70.255,,,,,,
12610,05/24/19,09:30:00,83.556,64.824,70.896,,,,,,
12611,05/24/19,09:40:00,84.094,62.902,70.556,,,,,,
12612,05/24/19,09:50:00,84.362,63.421,71.042,,,,,,
12613,05/24/19,10:00:00,85.849,62.130,71.865,,,,,,
12614,05/24/19,10:10:00,85.442,62.714,71.748,,,,,,
12615,05/24/19,10:20:00,86.527,62.097,72.491,,,,,,
12616,05/24/19,10:30:00,87.028,58.443,71.227,,,,,,
12617,05/24/19,10:40:00,86.891,59.407,71.568,,,,,,
12618,05/24/19,10:50:00,87.528,58.169,71.562,,,,,,
12619,05/24/19,11:00:00,87.118,59.364,71.760,,,,,,
12620,05/24/19,11:10:00,88.396,55.925,71.244,,,,,,
12621,05/24/19,11:20:00,87.757,55.013,70.174,,,,,,
12622,05/24/19,11:30:00,88.122,53.345,69.631,,,,,,
12623,05/24/19,11:40:00,89.870,53.221,71.182,,,,,,
12624,05/24/19,11:50:00,89.085,50.319,68.841,,,,,,
12625,05/24/19,12:00:00,88.167,53.092,69.537,,,,,,
12626,05/24/19,12:10:00,87.255,53.471,68.895,,,,,,
12627,05/24/19,12:20:00,89.870,46.422,67.235,,,,,,
12628,05/24/19,12:30:00,90.982,45.705,67.797,,,,,,
12629,05/24/19,12:40:00,89.731,47.593,67.827,,,,,,
12630,05/24/19,12:50:00,88.810,50.688,68.797,,,,,,
12631,05/24/19,13:00:00,90.194,48.083,68.545,,,,,,
12632,05/24/19,13:10:00,91.170,46.311,68.347,,,,,,
12633,05/24/19,13:20:00,91.636,44.723,67.759,,,,,,
12634,05/24/19,13:30:00,91.123,43.861,66.733,,,,,,
12635,05/24/19,13:40:00,92.338,44.801,68.446,,,,,,
12636,05/24/19,13:50:00,91.402,43.846,66.974,,,,,,
12637,05/24/19,14:00:00,91.449,46.659,68.819,,,,,,
12638,05/24/19,14:10:00,90.424,43.552,65.899,,,,,,
12639,05/24/19,14:20:00,91.683,44.693,67.782,,,,,,
12640,05/24/19,14:30:00,91.917,44.708,68.004,,,,,,
12641,05/24/19,14:40:00,90.797,45.759,67.662,,,,,,
12642,05/24/19,14:50:00,89.499,45.245,66.160,,,,,,
12643,05/24/19,15:00:00,92.667,44.159,68.324,,,,,,
12644,05/24/19,15:10:00,92.151,43.926,67.703,,,,,,
12645,05/24/19,15:20:00,92.244,41.866,66.394,,,,,,
12646,05/24/19,15:30:00,91.029,43.058,66.114,,,,,,
12647,05/24/19,15:40:00,92.151,42.928,67.037,,,,,,
12648,05/24/19,15:50:00,92.997,41.510,66.821,,,,,,
12649,05/24/19,16:00:00,91.823,43.241,66.951,,,,,,
12650,05/24/19,16:10:00,92.151,44.059,67.791,,,,,,
12651,05/24/19,16:20:00,92.151,41.994,66.398,,,,,,
12652,05/24/19,16:30:00,92.104,44.056,67.746,,,,,,
12653,05/24/19,16:40:00,92.386,42.809,67.167,,,,,,
12654,05/24/19,16:50:00,91.263,43.405,66.556,,,,,,
12655,05/24/19,17:00:00,92.057,42.856,66.902,,,,,,
12656,05/24/19,17:10:00,91.495,43.054,66.531,,,,,,
12657,05/24/19,17:20:00,91.589,42.227,66.054,,,,,,
12658,05/24/19,17:30:00,91.683,43.232,66.819,,,,,,
12659,05/24/19,17:40:00,90.891,42.217,65.419,,,,,,
12660,05/24/19,17:50:00,90.379,44.741,66.634,,,,,,
12661,05/24/19,18:00:00,90.797,43.642,66.294,,,,,,
12662,05/24/19,18:10:00,89.823,45.793,66.799,,,,,,
12663,05/24/19,18:20:00,89.638,45.551,66.479,,,,,,
12664,05/24/19,18:30:00,89.316,45.924,66.421,,,,,,
12665,05/24/19,18:40:00,88.810,47.039,66.650,,,,,,
12666,05/24/19,18:50:00,88.122,48.234,66.742,,,,,,
12667,05/24/19,19:00:00,86.936,50.131,66.758,,,,,,
12668,05/24/19,19:10:00,85.262,52.646,66.607,,,,,,
12669,05/24/19,19:20:00,85.217,53.155,66.837,,,,,,
12670,05/24/19,19:30:00,83.736,55.203,66.531,,,,,,
12671,05/24/19,19:40:00,82.665,57.199,66.531,,,,,,
12672,05/24/19,19:50:00,81.730,58.593,66.333,,,,,,
12673,05/24/19,20:00:00,81.288,59.615,66.400,,,,,,
12674,05/24/19,20:10:00,80.978,60.489,66.515,,,,,,
12675,05/24/19,20:20:00,80.978,61.325,66.898,,,,,,
12676,05/24/19,20:30:00,80.802,61.896,66.990,,,,,,
12677,05/24/19,20:40:00,79.831,63.253,66.675,,,,,,
12678,05/24/19,20:50:00,79.612,63.784,66.699,,,,,,
12679,05/24/19,21:00:00,79.920,63.996,67.082,,,,,,
12680,05/24/19,21:10:00,79.084,64.986,66.713,,,,,,
12681,05/24/19,21:20:00,79.084,65.563,66.958,,,,,,
12682,05/24/19,21:30:00,78.953,66.066,67.044,,,,,,
12683,05/24/19,21:40:00,79.128,65.749,67.078,,,,,,
12684,05/24/19,21:50:00,78.777,66.110,66.895,,,,,,
12685,05/24/19,22:00:00,78.208,66.600,66.556,,,,,,
12686,05/24/19,22:10:00,77.815,67.526,66.560,,,,,,
12687,05/24/19,22:20:00,77.639,68.380,66.738,,,,,,
12688,05/24/19,22:30:00,77.378,68.114,66.380,,,,,,
12689,05/24/19,22:40:00,77.292,69.004,66.652,,,,,,
12690,05/24/19,22:50:00,76.899,69.920,66.636,,,,,,
12691,05/24/19,23:00:00,76.464,70.203,66.328,,,,,,
12692,05/24/19,23:10:00,76.289,70.690,66.349,,,,,,
12693,05/24/19,23:20:00,76.593,70.870,66.711,,,,,,
12694,05/24/19,23:30:00,77.945,69.250,67.377,,,,,,
12695,05/24/19,23:40:00,77.160,69.499,66.722,,,,,,
12696,05/24/19,23:50:00,77.117,69.942,66.853,,,,,,
12697,05/25/19,00:00:00,76.246,70.834,66.364,,,,,,
12698,05/25/19,00:10:00,74.943,72.440,65.718,,,,,,
12699,05/25/19,00:20:00,74.770,74.559,66.328,,,,,,
12700,05/25/19,00:30:00,74.554,74.739,66.184,,,,,,
12701,05/25/19,00:40:00,73.688,76.038,65.808,,,,,,
12702,05/25/19,00:50:00,73.731,76.765,66.105,,,,,,
12703,05/25/19,01:00:00,73.645,77.677,66.337,,,,,,
12704,05/25/19,01:10:00,73.083,78.130,65.946,,,,,,
12705,05/25/19,01:20:00,73.213,78.775,66.292,,,,,,
12706,05/25/19,01:30:00,72.955,79.174,66.175,,,,,,
12707,05/25/19,01:40:00,72.869,79.762,66.286,,,,,,
12708,05/25/19,01:50:00,72.264,80.629,65.984,,,,,,
12709,05/25/19,02:00:00,72.264,81.421,66.243,,,,,,
12710,05/25/19,02:10:00,72.007,82.180,66.236,,,,,,
12711,05/25/19,02:20:00,71.920,82.592,66.283,,,,,,
12712,05/25/19,02:30:00,71.834,83.002,66.330,,,,,,
12713,05/25/19,02:40:00,71.447,83.962,66.252,,,,,,
12714,05/25/19,02:50:00,71.060,84.471,66.029,,,,,,
12715,05/25/19,03:00:00,70.630,84.807,65.710,,,,,,
12716,05/25/19,03:10:00,70.759,85.433,66.031,,,,,,
12717,05/25/19,03:20:00,70.543,85.987,65.988,,,,,,
12718,05/25/19,03:30:00,70.201,86.963,65.943,,,,,,
12719,05/25/19,03:40:00,70.372,87.370,66.232,,,,,,
12720,05/25/19,03:50:00,69.858,87.906,65.883,,,,,,
12721,05/25/19,04:00:00,70.630,88.309,66.767,,,,,,
12722,05/25/19,04:10:00,69.814,88.393,65.984,,,,,,
12723,05/25/19,04:20:00,70.329,89.089,66.697,,,,,,
12724,05/25/19,04:30:00,71.274,89.023,67.615,,,,,,
12725,05/25/19,04:40:00,71.231,88.580,67.442,,,,,,
12726,05/25/19,04:50:00,71.190,88.602,67.406,,,,,,
12727,05/25/19,05:00:00,71.060,88.557,67.264,,,,,,
12728,05/25/19,05:10:00,71.060,88.667,67.296,,,,,,
12729,05/25/19,05:20:00,70.329,88.734,66.592,,,,,,
12730,05/25/19,05:30:00,69.858,89.353,66.306,,,,,,
12731,05/25/19,05:40:00,69.427,89.893,66.036,,,,,,
12732,05/25/19,05:50:00,69.942,90.369,66.682,,,,,,
12733,05/25/19,06:00:00,70.243,90.545,67.032,,,,,,
12734,05/25/19,06:10:00,70.716,90.473,67.480,,,,,,
12735,05/25/19,06:20:00,71.231,90.217,67.919,,,,,,
12736,05/25/19,06:30:00,72.264,89.756,68.810,,,,,,
12737,05/25/19,06:40:00,75.724,88.011,71.717,,,,,,
12738,05/25/19,06:50:00,77.421,85.127,72.498,,,,,,
12739,05/25/19,07:00:00,78.865,82.842,73.179,,,,,,
12740,05/25/19,07:10:00,80.008,78.200,72.714,,,,,,
12741,05/25/19,07:20:00,79.920,74.680,71.359,,,,,,
12742,05/25/19,07:30:00,80.272,72.440,70.857,,,,,,
12743,05/25/19,07:40:00,81.730,71.639,71.955,,,,,,
12744,05/25/19,07:50:00,81.864,69.855,71.377,,,,,,
12745,05/25/19,08:00:00,82.620,69.298,71.879,,,,,,
12746,05/25/19,08:10:00,82.753,68.616,71.730,,,,,,
12747,05/25/19,08:20:00,82.931,67.907,71.607,,,,,,
12748,05/25/19,08:30:00,83.199,66.808,71.404,,,,,,
12749,05/25/19,08:40:00,83.199,66.961,71.469,,,,,,
12750,05/25/19,08:50:00,84.137,66.838,72.313,,,,,,
12751,05/25/19,09:00:00,84.182,63.435,70.878,,,,,,
12752,05/25/19,09:10:00,85.577,62.074,71.584,,,,,,
12753,05/25/19,09:20:00,85.397,61.187,71.004,,,,,,
12754,05/25/19,09:30:00,86.256,60.012,71.260,,,,,,
12755,05/25/19,09:40:00,86.617,58.472,70.858,,,,,,
12756,05/25/19,09:50:00,87.163,57.285,70.783,,,,,,
12757,05/25/19,10:00:00,87.757,56.859,71.123,,,,,,
12758,05/25/19,10:10:00,87.802,56.163,70.812,,,,,,
12759,05/25/19,10:20:00,88.443,55.642,71.141,,,,,,
12760,05/25/19,10:30:00,87.985,54.680,70.214,,,,,,
12761,05/25/19,10:40:00,87.665,53.759,69.429,,,,,,
12762,05/25/19,10:50:00,89.040,52.804,70.187,,,,,,
12763,05/25/19,11:00:00,88.718,52.780,69.876,,,,,,
12764,05/25/19,11:10:00,88.947,50.763,68.967,,,,,,
12765,05/25/19,11:20:00,88.810,51.626,69.325,,,,,,
12766,05/25/19,11:30:00,88.443,50.434,68.315,,,,,,
12767,05/25/19,11:40:00,90.286,50.275,69.919,,,,,,
12768,05/25/19,11:50:00,89.776,49.849,69.204,,,,,,
12769,05/25/19,12:00:00,90.147,51.012,70.212,,,,,,
12770,05/25/19,12:10:00,90.100,50.262,69.741,,,,,,
12771,05/25/19,12:20:00,90.286,48.580,68.927,,,,,,
12772,05/25/19,12:30:00,90.194,47.330,68.088,,,,,,
12773,05/25/19,12:40:00,90.518,46.136,67.645,,,,,,
12774,05/25/19,12:50:00,91.029,45.312,67.590,,,,,,
12775,05/25/19,13:00:00,90.657,45.089,67.109,,,,,,
12776,05/25/19,13:10:00,91.683,45.751,68.461,,,,,,
12777,05/25/19,13:20:00,91.449,45.207,67.903,,,,,,
12778,05/25/19,13:30:00,89.593,47.976,67.932,,,,,,
12779,05/25/19,13:40:00,91.308,45.661,68.065,,,,,,
12780,05/25/19,13:50:00,89.823,45.266,66.466,,,,,,
12781,05/25/19,14:00:00,91.917,45.039,68.218,,,,,,
12782,05/25/19,14:10:00,91.170,43.798,66.733,,,,,,
12783,05/25/19,14:20:00,91.263,43.737,66.776,,,,,,
12784,05/25/19,14:30:00,91.402,44.045,67.105,,,,,,
12785,05/25/19,14:40:00,91.636,45.219,68.079,,,,,,
12786,05/25/19,14:50:00,91.076,44.322,66.992,,,,,,
12787,05/25/19,15:00:00,93.092,43.786,68.459,,,,,,
12788,05/25/19,15:10:00,91.776,42.505,66.412,,,,,,
12789,05/25/19,15:20:00,92.620,44.488,68.497,,,,,,
12790,05/25/19,15:30:00,93.897,43.170,68.770,,,,,,
12791,05/25/19,15:40:00,91.542,44.220,67.347,,,,,,
12792,05/25/19,15:50:00,89.638,46.340,66.974,,,,,,
12793,05/25/19,16:00:00,91.029,46.170,68.131,,,,,,
12794,05/25/19,16:10:00,92.386,42.943,67.257,,,,,,
12795,05/25/19,16:20:00,92.667,42.760,67.388,,,,,,
12796,05/25/19,16:30:00,90.518,43.292,65.809,,,,,,
12797,05/25/19,16:40:00,92.057,43.522,67.350,,,,,,
12798,05/25/19,16:50:00,91.870,43.210,66.972,,,,,,
12799,05/25/19,17:00:00,90.657,44.097,66.466,,,,,,
12800,05/25/19,17:10:00,92.057,44.982,68.308,,,,,,
12801,05/25/19,17:20:00,89.407,45.667,66.344,,,,,,
12802,05/25/19,17:30:00,92.010,42.353,66.519,,,,,,
12803,05/25/19,17:40:00,91.123,44.226,66.972,,,,,,
12804,05/25/19,17:50:00,91.029,46.104,68.090,,,,,,
12805,05/25/19,18:00:00,90.657,45.750,67.530,,,,,,
12806,05/25/19,18:10:00,89.962,45.242,66.578,,,,,,
12807,05/25/19,18:20:00,90.703,46.346,67.946,,,,,,
12808,05/25/19,18:30:00,89.823,45.035,66.319,,,,,,
12809,05/25/19,18:40:00,89.407,45.601,66.303,,,,,,
12810,05/25/19,18:50:00,88.902,46.028,66.110,,,,,,
12811,05/25/19,19:00:00,87.757,47.784,66.139,,,,,,
12812,05/25/19,19:10:00,85.894,50.379,65.939,,,,,,
12813,05/25/19,19:20:00,84.767,52.032,65.817,,,,,,
12814,05/25/19,19:30:00,83.511,54.646,66.038,,,,,,
12815,05/25/19,19:40:00,82.708,56.699,66.328,,,,,,
12816,05/25/19,19:50:00,82.753,57.206,66.619,,,,,,
12817,05/25/19,20:00:00,82.218,57.852,66.434,,,,,,
12818,05/25/19,20:10:00,81.421,59.066,66.267,,,,,,
12819,05/25/19,20:20:00,81.066,59.814,66.285,,,,,,
12820,05/25/19,20:30:00,80.449,61.031,66.263,,,,,,
12821,05/25/19,20:40:00,80.361,61.609,66.443,,,,,,
12822,05/25/19,20:50:00,80.184,62.579,66.711,,,,,,
12823,05/25/19,21:00:00,79.612,63.355,66.511,,,,,,
12824,05/25/19,21:10:00,79.788,63.892,66.911,,,,,,
12825,05/25/19,21:20:00,79.261,64.576,66.706,,,,,,
12826,05/25/19,21:30:00,79.480,64.718,66.976,,,,,,
12827,05/25/19,21:40:00,79.128,65.415,66.938,,,,,,
12828,05/25/19,21:50:00,78.953,65.915,66.981,,,,,,
12829,05/25/19,22:00:00,78.427,66.651,66.785,,,,,,
12830,05/25/19,22:10:00,78.296,67.393,66.965,,,,,,
12831,05/25/19,22:20:00,78.559,67.177,67.129,,,,,,
12832,05/25/19,22:30:00,78.033,67.458,66.740,,,,,,
12833,05/25/19,22:40:00,77.639,68.710,66.870,,,,,,
12834,05/25/19,22:50:00,77.335,69.636,66.943,,,,,,
12835,05/25/19,23:00:00,76.899,70.099,66.706,,,,,,
12836,05/25/19,23:10:00,75.942,71.217,66.216,,,,,,
12837,05/25/19,23:20:00,75.810,72.384,66.533,,,,,,
12838,05/25/19,23:30:00,75.681,72.665,66.513,,,,,,
12839,05/25/19,23:40:00,75.681,72.988,66.634,,,,,,
12840,05/25/19,23:50:00,74.943,74.490,66.472,,,,,,
12841,05/26/19,00:00:00,74.813,74.797,66.456,,,,,,
12842,05/26/19,00:10:00,74.381,75.157,66.166,,,,,,
12843,05/26/19,00:20:00,74.206,76.385,66.434,,,,,,
12844,05/26/19,00:30:00,73.818,77.236,66.353,,,,,,
12845,05/26/19,00:40:00,73.299,78.155,66.166,,,,,,
12846,05/26/19,00:50:00,73.299,79.357,66.573,,,,,,
12847,05/26/19,01:00:00,72.610,80.386,66.241,,,,,,
12848,05/26/19,01:10:00,72.696,81.643,66.738,,,,,,
12849,05/26/19,01:20:00,73.731,80.917,67.514,,,,,,
12850,05/26/19,01:30:00,73.386,80.563,67.059,,,,,,
12851,05/26/19,01:40:00,72.912,81.018,66.744,,,,,,
12852,05/26/19,01:50:00,72.869,81.466,66.848,,,,,,
12853,05/26/19,02:00:00,72.739,81.507,66.735,,,,,,
12854,05/26/19,02:10:00,72.136,81.688,66.204,,,,,,
12855,05/26/19,02:20:00,71.577,82.662,65.968,,,,,,
12856,05/26/19,02:30:00,72.653,82.934,67.111,,,,,,
12857,05/26/19,02:40:00,72.307,82.329,66.580,,,,,,
12858,05/26/19,02:50:00,71.920,82.141,66.139,,,,,,
12859,05/26/19,03:00:00,71.704,83.267,66.286,,,,,,
12860,05/26/19,03:10:00,70.716,84.178,65.601,,,,,,
12861,05/26/19,03:20:00,70.587,84.857,65.683,,,,,,
12862,05/26/19,03:30:00,70.459,85.506,65.755,,,,,,
12863,05/26/19,03:40:00,69.814,85.811,65.214,,,,,,
12864,05/26/19,03:50:00,69.643,86.781,65.336,,,,,,
12865,05/26/19,04:00:00,69.685,87.418,65.568,,,,,,
12866,05/26/19,04:10:00,69.514,87.697,65.482,,,,,,
12867,05/26/19,04:20:00,69.427,88.151,65.530,,,,,,
12868,05/26/19,04:30:00,69.129,88.630,65.374,,,,,,
12869,05/26/19,04:40:00,68.999,89.293,65.437,,,,,,
12870,05/26/19,04:50:00,68.999,89.645,65.539,,,,,,
12871,05/26/19,05:00:00,68.614,90.027,65.266,,,,,,
12872,05/26/19,05:10:00,68.443,90.517,65.235,,,,,,
12873,05/26/19,05:20:00,68.871,90.926,65.777,,,,,,
12874,05/26/19,05:30:00,68.742,91.070,65.689,,,,,,
12875,05/26/19,05:40:00,68.313,91.334,65.338,,,,,,
12876,05/26/19,05:50:00,68.785,91.291,65.793,,,,,,
12877,05/26/19,06:00:00,68.871,91.572,65.957,,,,,,
12878,05/26/19,06:10:00,69.514,91.499,66.576,,,,,,
12879,05/26/19,06:20:00,70.115,91.203,67.091,,,,,,
12880,05/26/19,06:30:00,71.146,90.802,68.002,,,,,,
12881,05/26/19,06:40:00,75.376,88.408,71.494,,,,,,
12882,05/26/19,06:50:00,76.899,85.876,72.219,,,,,,
12883,05/26/19,07:00:00,78.339,83.176,72.772,,,,,,
12884,05/26/19,07:10:00,79.304,79.712,72.554,,,,,,
12885,05/26/19,07:20:00,79.216,76.011,71.164,,,,,,
