"Plot Title:  10884513"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884513, SEN S/N: 10884513)","RH, % (LGR S/N: 10884513, SEN S/N: 10884513)","DewPt, °F (LGR S/N: 10884513, SEN S/N: 10884513)","Coupler Detached (LGR S/N: 10884513, SEN S/N: 10884513)","Coupler Attached (LGR S/N: 10884513, SEN S/N: 10884513)","End Of File (LGR S/N: 10884513, SEN S/N: 10884513)"
10153,06/07/17,15:20:00,78.251,59.013,63.264,,,
10154,06/07/17,15:25:00,78.208,57.953,62.724,,,
10155,06/07/17,15:30:00,77.727,59.154,62.838,,,
10156,06/07/17,15:35:00,77.421,59.406,62.667,,,
10157,06/07/17,15:40:00,77.509,59.939,62.994,,,
10158,06/07/17,15:45:00,77.684,60.016,63.194,,,
10159,06/07/17,15:50:00,77.859,59.041,62.908,,,
10160,06/07/17,15:55:00,77.464,59.904,62.937,,,
10161,06/07/17,16:00:00,77.378,59.896,62.852,,,
10162,06/07/17,16:05:00,77.464,60.336,63.135,,,
10163,06/07/17,16:10:00,77.464,59.348,62.681,,,
10164,06/07/17,16:15:00,77.639,59.672,62.994,,,
10165,06/07/17,16:20:00,77.815,59.037,62.865,,,
10166,06/07/17,16:25:00,77.596,58.957,62.622,,,
10167,06/07/17,16:30:00,77.596,59.915,63.066,,,
10168,06/07/17,16:35:00,77.684,59.367,62.895,,,
10169,06/07/17,16:40:00,77.945,59.111,63.023,,,
10170,06/07/17,16:45:00,78.121,58.723,63.005,,,
10171,06/07/17,16:50:00,78.076,58.346,62.787,,,
10172,06/07/17,16:55:00,78.208,58.699,63.077,,,
10173,06/07/17,17:00:00,78.121,58.598,62.947,,,
10174,06/07/17,17:05:00,78.208,59.536,63.466,,,
10175,06/07/17,17:10:00,78.121,60.208,63.694,,,
10176,06/07/17,17:15:00,77.727,58.565,62.562,,,
10177,06/07/17,17:20:00,77.639,59.053,62.708,,,
10178,06/07/17,17:25:00,77.509,59.135,62.623,,,
10179,06/07/17,17:30:00,77.117,60.244,62.764,,,
10180,06/07/17,17:35:00,76.681,61.711,63.012,,,
10181,06/07/17,17:40:00,76.419,62.544,63.131,,,
10182,06/07/17,17:45:00,76.507,62.735,63.297,,,
10183,06/07/17,17:50:00,76.899,62.496,63.565,,,
10184,06/07/17,17:55:00,77.292,62.195,63.802,,,
10185,06/07/17,18:00:00,77.509,61.417,63.664,,,
10186,06/07/17,18:05:00,77.335,60.663,63.160,,,
10187,06/07/17,18:10:00,77.029,61.067,63.054,,,
10188,06/07/17,18:15:00,76.593,60.783,62.515,,,
10189,06/07/17,18:20:00,76.289,62.288,62.895,,,
10190,06/07/17,18:25:00,76.028,62.722,62.839,,,
10191,06/07/17,18:30:00,75.810,62.885,62.704,,,
10192,06/07/17,18:35:00,75.681,63.451,62.825,,,
10193,06/07/17,18:40:00,75.594,63.838,62.908,,,
10194,06/07/17,18:45:00,75.508,64.497,63.104,,,
10195,06/07/17,18:50:00,75.420,65.275,63.349,,,
10196,06/07/17,18:55:00,75.290,65.535,63.333,,,
10197,06/07/17,19:00:00,75.204,65.828,63.370,,,
10198,06/07/17,19:05:00,75.029,66.353,63.421,,,
10199,06/07/17,19:10:00,74.943,66.374,63.347,,,
10200,06/07/17,19:15:00,74.856,66.787,63.433,,,
10201,06/07/17,19:20:00,74.727,67.643,63.653,,,
10202,06/07/17,19:25:00,74.554,67.865,63.577,,,
10203,06/07/17,19:30:00,74.467,68.214,63.633,,,
10204,06/07/17,19:35:00,74.338,68.857,63.763,,,
10205,06/07/17,19:40:00,74.206,68.308,63.421,,,
10206,06/07/17,19:45:00,74.034,68.945,63.507,,,
10207,06/07/17,19:50:00,73.861,69.670,63.622,,,
10208,06/07/17,19:55:00,73.645,70.388,63.691,,,
10209,06/07/17,20:00:00,73.429,70.986,63.711,,,
10210,06/07/17,20:05:00,73.256,72.496,64.110,,,
10211,06/07/17,20:10:00,72.997,72.995,64.044,,,
10212,06/07/17,20:15:00,72.826,73.415,64.031,,,
10213,06/07/17,20:20:00,72.739,74.541,64.355,,,
10214,06/07/17,20:25:00,72.653,74.473,64.247,,,
10215,06/07/17,20:30:00,72.567,74.377,64.130,,,
10216,06/07/17,20:35:00,72.610,75.455,64.555,,,
10217,06/07/17,20:40:00,72.567,75.739,64.614,,,
10218,06/07/17,20:45:00,72.567,75.537,64.542,,,
10219,06/07/17,20:50:00,72.610,75.165,64.452,,,
10220,06/07/17,20:55:00,72.653,75.141,64.486,,,
10221,06/07/17,21:00:00,72.610,75.686,64.638,,,
10222,06/07/17,21:05:00,72.480,75.787,64.548,,,
10223,06/07/17,21:10:00,72.307,76.518,64.636,,,
10224,06/07/17,21:15:00,72.221,76.249,64.458,,,
10225,06/07/17,21:20:00,72.221,76.163,64.427,,,
10226,06/07/17,21:25:00,72.307,75.970,64.443,,,
10227,06/07/17,21:30:00,72.264,74.721,63.961,,,
10228,06/07/17,21:35:00,72.351,72.926,63.394,,,
10229,06/07/17,21:40:00,72.437,72.116,63.180,,,
10230,06/07/17,21:45:00,72.394,73.135,63.513,,,
10231,06/07/17,21:50:00,72.221,74.019,63.667,,,
10232,06/07/17,21:55:00,72.050,75.450,64.011,,,
10233,06/07/17,22:00:00,71.834,75.773,63.916,,,
10234,06/07/17,22:05:00,71.748,75.446,63.716,,,
10235,06/07/17,22:10:00,71.620,75.691,63.678,,,
10236,06/07/17,22:15:00,70.329,79.351,63.671,,,
10237,06/07/17,22:20:00,68.913,82.420,63.279,,,
10238,06/07/17,22:25:00,67.928,85.515,63.264,,,
10239,06/07/17,22:30:00,67.242,86.005,62.735,,,
10240,06/07/17,22:35:00,67.285,86.942,63.055,,,
10241,06/07/17,22:40:00,67.413,87.777,63.428,,,
10242,06/07/17,22:45:00,67.413,88.185,63.547,,,
10243,06/07/17,22:50:00,67.456,88.789,63.765,,,
10244,06/07/17,22:55:00,67.456,89.385,63.936,,,
10245,06/07/17,23:00:00,67.285,90.091,63.966,,,
10246,06/07/17,23:05:00,67.199,90.672,64.045,,,
10247,06/07/17,23:10:00,67.114,91.063,64.069,,,
10248,06/07/17,23:15:00,67.114,91.438,64.173,,,
10249,06/07/17,23:20:00,67.199,91.798,64.359,,,
10250,06/07/17,23:25:00,67.329,92.163,64.587,,,
10251,06/07/17,23:30:00,67.329,92.324,64.632,,,
10252,06/07/17,23:35:00,67.242,92.499,64.594,,,
10253,06/07/17,23:40:00,67.158,92.673,64.557,,,
10254,06/07/17,23:45:00,67.199,92.946,64.674,,,
10255,06/07/17,23:50:00,67.242,93.111,64.762,,,
10256,06/07/17,23:55:00,67.199,93.212,64.747,,,
10257,06/08/17,00:00:00,67.329,93.469,64.945,,,
10258,06/08/17,00:05:00,67.372,93.608,65.025,,,
10259,06/08/17,00:10:00,67.329,93.708,65.010,,,
10260,06/08/17,00:15:00,67.329,93.761,65.023,,,
10261,06/08/17,00:20:00,67.285,94.020,65.052,,,
10262,06/08/17,00:25:00,67.285,94.046,65.057,,,
10263,06/08/17,00:30:00,67.158,94.214,64.974,,,
10264,06/08/17,00:35:00,67.199,94.325,65.048,,,
10265,06/08/17,00:40:00,67.285,94.443,65.165,,,
10266,06/08/17,00:45:00,67.372,94.561,65.282,,,
10267,06/08/17,00:50:00,67.372,94.588,65.289,,,
10268,06/08/17,00:55:00,67.372,94.720,65.323,,,
10269,06/08/17,01:00:00,67.329,94.714,65.280,,,
10270,06/08/17,01:05:00,67.242,94.754,65.205,,,
10271,06/08/17,01:10:00,67.285,94.892,65.284,,,
10272,06/08/17,01:15:00,67.329,94.978,65.350,,,
10273,06/08/17,01:20:00,67.285,95.024,65.320,,,
10274,06/08/17,01:25:00,67.242,95.071,65.289,,,
10275,06/08/17,01:30:00,67.158,95.111,65.214,,,
10276,06/08/17,01:35:00,67.114,95.211,65.197,,,
10277,06/08/17,01:40:00,67.071,95.257,65.167,,,
10278,06/08/17,01:45:00,67.028,95.356,65.151,,,
10279,06/08/17,01:50:00,66.857,95.279,64.960,,,
10280,06/08/17,01:55:00,66.772,95.267,64.870,,,
10281,06/08/17,02:00:00,66.558,95.236,64.648,,,
10282,06/08/17,02:05:00,66.344,95.258,64.440,,,
10283,06/08/17,02:10:00,66.344,95.258,64.440,,,
10284,06/08/17,02:15:00,66.214,95.239,64.306,,,
10285,06/08/17,02:20:00,66.258,95.324,64.371,,,
10286,06/08/17,02:25:00,66.301,95.330,64.416,,,
10287,06/08/17,02:30:00,66.214,95.397,64.348,,,
10288,06/08/17,02:35:00,66.214,95.397,64.348,,,
10289,06/08/17,02:40:00,66.130,95.437,64.274,,,
10290,06/08/17,02:45:00,66.087,95.483,64.243,,,
10291,06/08/17,02:50:00,66.000,95.471,64.153,,,
10292,06/08/17,02:55:00,65.959,95.570,64.137,,,
10293,06/08/17,03:00:00,65.959,95.622,64.150,,,
10294,06/08/17,03:05:00,65.916,95.668,64.119,,,
10295,06/08/17,03:10:00,65.745,95.644,63.943,,,
10296,06/08/17,03:15:00,65.658,95.684,63.867,,,
10297,06/08/17,03:20:00,65.487,95.659,63.689,,,
10298,06/08/17,03:25:00,65.316,95.739,63.540,,,
10299,06/08/17,03:30:00,65.316,95.869,63.574,,,
10300,06/08/17,03:35:00,65.316,95.948,63.594,,,
10301,06/08/17,03:40:00,65.059,95.858,63.313,,,
10302,06/08/17,03:45:00,64.974,95.924,63.244,,,
10303,06/08/17,03:50:00,64.931,96.022,63.228,,,
10304,06/08/17,03:55:00,64.888,96.042,63.190,,,
10305,06/08/17,04:00:00,64.931,96.153,63.261,,,
10306,06/08/17,04:05:00,64.888,96.147,63.217,,,
10307,06/08/17,04:10:00,64.845,96.245,63.199,,,
10308,06/08/17,04:15:00,64.760,96.206,63.104,,,
10309,06/08/17,04:20:00,64.632,96.239,62.983,,,
10310,06/08/17,04:25:00,64.288,96.268,62.649,,,
10311,06/08/17,04:30:00,64.375,96.436,62.778,,,
10312,06/08/17,04:35:00,64.375,96.436,62.778,,,
10313,06/08/17,04:40:00,64.375,96.488,62.791,,,
10314,06/08/17,04:45:00,64.375,96.540,62.803,,,
10315,06/08/17,04:50:00,64.204,96.515,62.627,,,
10316,06/08/17,04:55:00,64.204,96.593,62.647,,,
10317,06/08/17,05:00:00,64.204,96.619,62.652,,,
10318,06/08/17,05:05:00,64.117,96.607,62.564,,,
10319,06/08/17,05:10:00,63.946,96.659,62.406,,,
10320,06/08/17,05:15:00,63.946,96.737,62.425,,,
10321,06/08/17,05:20:00,63.946,96.737,62.425,,,
10322,06/08/17,05:25:00,63.946,96.763,62.433,,,
10323,06/08/17,05:30:00,63.862,96.777,62.350,,,
10324,06/08/17,05:35:00,63.862,96.828,62.364,,,
10325,06/08/17,05:40:00,63.775,96.816,62.274,,,
10326,06/08/17,05:45:00,63.689,96.855,62.199,,,
10327,06/08/17,05:50:00,63.689,96.907,62.211,,,
10328,06/08/17,05:55:00,63.689,96.959,62.226,,,
10329,06/08/17,06:00:00,63.604,96.894,62.123,,,
10330,06/08/17,06:05:00,63.475,96.979,62.017,,,
10331,06/08/17,06:10:00,63.518,97.089,62.087,,,
10332,06/08/17,06:15:00,63.604,97.102,62.175,,,
10333,06/08/17,06:20:00,63.775,97.153,62.361,,,
10334,06/08/17,06:25:00,63.819,97.159,62.406,,,
10335,06/08/17,06:30:00,63.946,97.152,62.532,,,
10336,06/08/17,06:35:00,64.117,97.177,62.710,,,
10337,06/08/17,06:40:00,64.204,97.138,62.785,,,
10338,06/08/17,06:45:00,64.074,97.042,62.632,,,
10339,06/08/17,06:50:00,63.946,96.997,62.492,,,
10340,06/08/17,06:55:00,63.946,96.945,62.479,,,
10341,06/08/17,07:00:00,63.946,96.893,62.465,,,
10342,06/08/17,07:05:00,64.033,96.906,62.555,,,
10343,06/08/17,07:10:00,64.288,96.892,62.809,,,
10344,06/08/17,07:15:00,64.546,96.877,63.063,,,
10345,06/08/17,07:20:00,64.717,96.851,63.226,,,
10346,06/08/17,07:25:00,64.931,96.856,63.442,,,
10347,06/08/17,07:30:00,65.145,96.862,63.658,,,
10348,06/08/17,07:35:00,65.403,96.769,63.892,,,
10349,06/08/17,07:40:00,65.574,96.612,64.022,,,
10350,06/08/17,07:45:00,65.788,96.487,64.204,,,
10351,06/08/17,07:50:00,65.829,96.179,64.168,,,
10352,06/08/17,07:55:00,65.916,95.878,64.175,,,
10353,06/08/17,08:00:00,66.000,95.733,64.222,,,
10354,06/08/17,08:05:00,66.087,95.010,64.117,,,
10355,06/08/17,08:10:00,66.429,94.612,64.355,,,
10356,06/08/17,08:15:00,66.515,93.646,64.182,,,
10357,06/08/17,08:20:00,66.729,93.199,64.274,,,
10358,06/08/17,08:25:00,66.686,92.181,63.954,,,
10359,06/08/17,08:30:00,66.772,92.566,64.144,,,
10360,06/08/17,08:35:00,66.857,92.578,64.233,,,
10361,06/08/17,08:40:00,66.814,92.306,64.116,,,
10362,06/08/17,08:45:00,66.729,91.706,63.865,,,
10363,06/08/17,08:50:00,67.586,91.288,64.600,,,
10364,06/08/17,08:55:00,68.400,89.836,64.999,,,
10365,06/08/17,09:00:00,68.571,88.665,64.832,,,
10366,06/08/17,09:05:00,69.814,87.517,65.725,,,
10367,06/08/17,09:10:00,70.029,84.175,64.924,,,
10368,06/08/17,09:15:00,70.502,85.761,65.876,,,
10369,06/08/17,09:20:00,71.317,83.723,66.049,,,
10370,06/08/17,09:25:00,71.447,81.605,65.502,,,
10371,06/08/17,09:30:00,71.317,82.406,65.633,,,
10372,06/08/17,09:35:00,71.661,81.997,65.838,,,
10373,06/08/17,09:40:00,71.620,80.099,65.178,,,
10374,06/08/17,09:45:00,70.630,80.971,64.497,,,
10375,06/08/17,09:50:00,71.361,80.266,64.981,,,
10376,06/08/17,09:55:00,70.887,79.899,64.398,,,
10377,06/08/17,10:00:00,70.459,79.961,63.999,,,
10378,06/08/17,10:05:00,72.093,80.325,65.716,,,
10379,06/08/17,10:10:00,72.610,77.817,65.377,,,
10380,06/08/17,10:15:00,73.040,76.803,65.448,,,
10381,06/08/17,10:20:00,73.299,75.850,65.365,,,
10382,06/08/17,10:25:00,72.567,75.566,64.553,,,
10383,06/08/17,10:30:00,72.394,75.373,64.317,,,
10384,06/08/17,10:35:00,72.955,75.551,64.924,,,
10385,06/08/17,10:40:00,73.386,73.679,64.670,,,
10386,06/08/17,10:45:00,72.997,72.703,63.937,,,
10387,06/08/17,10:50:00,73.256,72.935,64.272,,,
10388,06/08/17,10:55:00,72.351,72.283,63.158,,,
10389,06/08/17,11:00:00,72.351,72.926,63.394,,,
10390,06/08/17,11:05:00,72.869,69.539,62.620,,,
10391,06/08/17,11:10:00,72.351,70.903,62.641,,,
10392,06/08/17,11:15:00,72.093,72.079,62.834,,,
10393,06/08/17,11:20:00,72.093,70.935,62.406,,,
10394,06/08/17,11:25:00,72.783,69.412,62.487,,,
10395,06/08/17,11:30:00,72.351,67.855,61.466,,,
10396,06/08/17,11:35:00,71.964,72.300,62.791,,,
10397,06/08/17,11:40:00,72.351,67.885,61.477,,,
10398,06/08/17,11:45:00,72.696,69.226,62.332,,,
10399,06/08/17,11:50:00,72.567,70.719,62.780,,,
10400,06/08/17,11:55:00,72.826,70.067,62.780,,,
10401,06/08/17,12:00:00,73.040,69.112,62.620,,,
10402,06/08/17,12:05:00,73.386,68.494,62.708,,,
10403,06/08/17,12:10:00,73.990,67.809,63.016,,,
10404,06/08/17,12:15:00,74.770,66.658,63.298,,,
10405,06/08/17,12:20:00,75.074,62.817,61.975,,,
10406,06/08/17,12:25:00,75.029,62.570,61.828,,,
10407,06/08/17,12:30:00,75.074,63.547,62.289,,,
10408,06/08/17,12:35:00,75.160,65.402,63.153,,,
10409,06/08/17,12:40:00,74.986,64.600,62.654,,,
10410,06/08/17,12:45:00,74.986,65.083,62.856,,,
10411,06/08/17,12:50:00,75.074,61.994,61.617,,,
10412,06/08/17,12:55:00,75.985,62.931,62.888,,,
10413,06/08/17,13:00:00,76.071,62.360,62.722,,,
10414,06/08/17,13:05:00,76.899,60.225,62.550,,,
10415,06/08/17,13:10:00,77.990,60.351,63.635,,,
10416,06/08/17,13:15:00,77.292,59.920,62.780,,,
10417,06/08/17,13:20:00,76.854,61.144,62.924,,,
10418,06/08/17,13:25:00,76.986,59.214,62.168,,,
10419,06/08/17,13:30:00,76.942,58.033,61.574,,,
10420,06/08/17,13:35:00,76.593,57.258,60.879,,,
10421,06/08/17,13:40:00,77.509,58.453,62.305,,,
10422,06/08/17,13:45:00,77.727,55.478,61.072,,,
10423,06/08/17,13:50:00,77.945,54.365,60.719,,,
10424,06/08/17,13:55:00,77.990,54.620,60.888,,,
10425,06/08/17,14:00:00,77.029,55.014,60.192,,,
10426,06/08/17,14:05:00,77.421,54.072,60.082,,,
10427,06/08/17,14:10:00,77.029,56.453,60.899,,,
10428,06/08/17,14:15:00,76.246,57.850,60.834,,,
10429,06/08/17,14:20:00,76.332,58.787,61.356,,,
10430,06/08/17,14:25:00,76.375,59.933,61.925,,,
10431,06/08/17,14:30:00,76.375,59.161,61.570,,,
10432,06/08/17,14:35:00,76.419,59.474,61.756,,,
10433,06/08/17,14:40:00,76.942,58.653,61.866,,,
10434,06/08/17,14:45:00,77.464,57.019,61.581,,,
10435,06/08/17,14:50:00,77.859,54.610,60.760,,,
10436,06/08/17,14:55:00,78.251,53.601,60.613,,,
10437,06/08/17,15:00:00,77.990,56.000,61.576,,,
10438,06/08/17,15:05:00,76.942,56.664,60.921,,,
10439,06/08/17,15:10:00,76.854,55.783,60.409,,,
10440,06/08/17,15:15:00,76.332,56.178,60.114,,,
10441,06/08/17,15:20:00,76.114,57.901,60.737,,,
10442,06/08/17,15:25:00,75.985,58.293,60.798,,,
10443,06/08/17,15:30:00,75.985,57.983,60.652,,,
10444,06/08/17,15:35:00,76.246,56.638,60.256,,,
10445,06/08/17,15:40:00,76.811,55.373,60.166,,,
10446,06/08/17,15:45:00,76.986,56.137,60.705,,,
10447,06/08/17,15:50:00,76.899,54.941,60.033,,,
10448,06/08/17,15:55:00,77.596,52.540,59.455,,,
10449,06/08/17,16:00:00,77.990,51.110,59.061,,,
10450,06/08/17,16:05:00,78.296,52.245,59.947,,,
10451,06/08/17,16:10:00,78.208,55.266,61.416,,,
10452,06/08/17,16:15:00,77.990,56.000,61.576,,,
10453,06/08/17,16:20:00,77.684,52.198,59.356,,,
10454,06/08/17,16:25:00,77.421,52.178,59.104,,,
10455,06/08/17,16:30:00,77.553,52.852,59.578,,,
10456,06/08/17,16:35:00,77.509,52.849,59.535,,,
10457,06/08/17,16:40:00,76.942,55.133,60.168,,,
10458,06/08/17,16:45:00,75.985,57.207,60.285,,,
10459,06/08/17,16:50:00,75.594,56.895,59.770,,,
10460,06/08/17,16:55:00,75.508,56.857,59.670,,,
10461,06/08/17,17:00:00,75.247,58.447,60.177,,,
10462,06/08/17,17:05:00,75.376,56.815,59.529,,,
10463,06/08/17,17:10:00,75.637,57.768,60.226,,,
10464,06/08/17,17:15:00,75.333,59.041,60.534,,,
10465,06/08/17,17:20:00,74.899,61.154,61.083,,,
10466,06/08/17,17:25:00,74.683,63.298,61.813,,,
10467,06/08/17,17:30:00,74.424,64.547,62.096,,,
10468,06/08/17,17:35:00,74.034,65.144,61.974,,,
10469,06/08/17,17:40:00,73.904,66.484,62.400,,,
10470,06/08/17,17:45:00,73.861,65.278,61.866,,,
10471,06/08/17,17:50:00,73.904,64.800,61.707,,,
10472,06/08/17,17:55:00,73.904,65.161,61.858,,,
10473,06/08/17,18:00:00,73.990,65.200,61.956,,,
10474,06/08/17,18:05:00,74.250,65.134,62.177,,,
10475,06/08/17,18:10:00,74.511,64.131,62.002,,,
10476,06/08/17,18:15:00,74.640,63.840,62.002,,,
10477,06/08/17,18:20:00,74.683,64.662,62.391,,,
10478,06/08/17,18:25:00,74.683,64.480,62.314,,,
10479,06/08/17,18:30:00,74.683,65.175,62.605,,,
10480,06/08/17,18:35:00,74.640,65.954,62.886,,,
10481,06/08/17,18:40:00,74.597,69.151,64.126,,,
10482,06/08/17,18:45:00,74.467,69.316,64.067,,,
10483,06/08/17,18:50:00,74.295,71.783,64.845,,,
10484,06/08/17,18:55:00,73.990,71.457,64.431,,,
10485,06/08/17,19:00:00,73.688,69.297,63.313,,,
10486,06/08/17,19:05:00,73.515,70.493,63.606,,,
10487,06/08/17,19:10:00,73.256,72.115,63.968,,,
10488,06/08/17,19:15:00,72.955,72.786,63.927,,,
10489,06/08/17,19:20:00,72.696,72.758,63.666,,,
10490,06/08/17,19:25:00,72.739,70.884,63.009,,,
10491,06/08/17,19:30:00,72.610,70.134,62.598,,,
10492,06/08/17,19:35:00,72.523,71.773,63.135,,,
10493,06/08/17,19:40:00,72.264,72.683,63.223,,,
10494,06/08/17,19:45:00,72.050,72.864,63.081,,,
10495,06/08/17,19:50:00,71.920,73.550,63.207,,,
10496,06/08/17,19:55:00,71.791,72.340,62.640,,,
10497,06/08/17,20:00:00,71.704,72.038,62.443,,,
10498,06/08/17,20:05:00,71.577,72.405,62.454,,,
10499,06/08/17,20:10:00,71.274,72.840,62.323,,,
10500,06/08/17,20:15:00,70.974,72.312,61.840,,,
10501,06/08/17,20:20:00,70.803,72.060,61.581,,,
10502,06/08/17,20:25:00,70.673,73.037,61.813,,,
10503,06/08/17,20:30:00,70.587,74.016,62.083,,,
10504,06/08/17,20:35:00,70.416,73.504,61.734,,,
10505,06/08/17,20:40:00,70.286,73.896,61.750,,,
10506,06/08/17,20:45:00,70.158,73.998,61.662,,,
10507,06/08/17,20:50:00,70.029,73.317,61.293,,,
10508,06/08/17,20:55:00,70.029,73.549,61.376,,,
10509,06/08/17,21:00:00,69.985,74.904,61.817,,,
10510,06/08/17,21:05:00,69.942,75.217,61.885,,,
10511,06/08/17,21:10:00,69.771,74.938,61.621,,,
10512,06/08/17,21:15:00,69.557,74.915,61.405,,,
10513,06/08/17,21:20:00,69.427,75.764,61.576,,,
10514,06/08/17,21:25:00,69.256,75.601,61.353,,,
10515,06/08/17,21:30:00,69.042,75.634,61.156,,,
10516,06/08/17,21:35:00,68.913,76.423,61.304,,,
10517,06/08/17,21:40:00,68.785,76.780,61.300,,,
10518,06/08/17,21:45:00,68.742,78.058,61.691,,,
10519,06/08/17,21:50:00,68.571,78.095,61.536,,,
10520,06/08/17,21:55:00,68.400,78.643,61.552,,,
10521,06/08/17,22:00:00,68.227,78.481,61.331,,,
10522,06/08/17,22:05:00,68.099,78.495,61.210,,,
10523,06/08/17,22:10:00,68.013,79.164,61.347,,,
10524,06/08/17,22:15:00,67.928,79.493,61.372,,,
10525,06/08/17,22:20:00,67.842,79.567,61.313,,,
10526,06/08/17,22:25:00,67.798,80.379,61.534,,,
10527,06/08/17,22:30:00,67.627,80.387,61.369,,,
10528,06/08/17,22:35:00,67.586,81.139,61.569,,,
10529,06/08/17,22:40:00,67.456,81.656,61.608,,,
10530,06/08/17,22:45:00,67.242,82.132,61.549,,,
10531,06/08/17,22:50:00,67.028,82.691,61.513,,,
10532,06/08/17,22:55:00,66.985,83.158,61.617,,,
10533,06/08/17,23:00:00,66.814,82.998,61.399,,,
10534,06/08/17,23:05:00,66.772,83.491,61.509,,,
10535,06/08/17,23:10:00,66.686,83.702,61.489,,,
10536,06/08/17,23:15:00,66.600,83.968,61.488,,,
10537,06/08/17,23:20:00,66.472,83.620,61.254,,,
10538,06/08/17,23:25:00,66.472,84.201,61.432,,,
10539,06/08/17,23:30:00,66.429,84.664,61.531,,,
10540,06/08/17,23:35:00,66.385,85.126,61.628,,,
10541,06/08/17,23:40:00,66.344,85.341,61.650,,,
10542,06/08/17,23:45:00,66.258,85.495,61.612,,,
10543,06/08/17,23:50:00,66.087,85.253,61.371,,,
10544,06/08/17,23:55:00,66.043,85.823,61.498,,,
10545,06/09/17,00:00:00,65.959,86.004,61.468,,,
10546,06/09/17,00:05:00,65.916,86.190,61.480,,,
10547,06/09/17,00:10:00,66.000,86.529,61.666,,,
10548,06/09/17,00:15:00,66.087,86.485,61.738,,,
10549,06/09/17,00:20:00,66.214,86.557,61.885,,,
10550,06/09/17,00:25:00,66.258,86.289,61.848,,,
10551,06/09/17,00:30:00,66.472,86.399,62.092,,,
10552,06/09/17,00:35:00,66.643,86.585,62.316,,,
10553,06/09/17,00:40:00,66.686,86.344,62.287,,,
10554,06/09/17,00:45:00,66.729,86.131,62.267,,,
10555,06/09/17,00:50:00,66.814,86.306,62.402,,,
10556,06/09/17,00:55:00,66.900,86.208,62.458,,,
10557,06/09/17,01:00:00,66.943,86.460,62.575,,,
10558,06/09/17,01:05:00,66.985,86.492,62.627,,,
10559,06/09/17,01:10:00,67.028,86.744,62.744,,,
10560,06/09/17,01:15:00,67.028,86.662,62.719,,,
10561,06/09/17,01:20:00,66.985,86.492,62.627,,,
10562,06/09/17,01:25:00,66.943,86.460,62.575,,,
10563,06/09/17,01:30:00,66.857,86.558,62.519,,,
10564,06/09/17,01:35:00,66.772,86.793,62.505,,,
10565,06/09/17,01:40:00,66.472,86.972,62.262,,,
10566,06/09/17,01:45:00,66.344,87.283,62.226,,,
10567,06/09/17,01:50:00,66.258,87.680,62.256,,,
10568,06/09/17,01:55:00,66.087,88.037,62.191,,,
10569,06/09/17,02:00:00,65.916,88.313,62.101,,,
10570,06/09/17,02:05:00,65.745,88.588,62.010,,,
10571,06/09/17,02:10:00,65.574,88.808,61.903,,,
10572,06/09/17,02:15:00,65.403,89.109,61.821,,,
10573,06/09/17,02:20:00,65.230,89.221,61.682,,,
10574,06/09/17,02:25:00,65.059,89.414,61.567,,,
10575,06/09/17,02:30:00,64.931,89.638,61.504,,,
10576,06/09/17,02:35:00,64.888,89.928,61.542,,,
10577,06/09/17,02:40:00,64.760,90.098,61.462,,,
10578,06/09/17,02:45:00,64.674,90.301,61.434,,,
10579,06/09/17,02:50:00,64.589,90.503,61.405,,,
10580,06/09/17,02:55:00,64.459,90.593,61.302,,,
10581,06/09/17,03:00:00,64.375,90.741,61.259,,,
10582,06/09/17,03:05:00,64.204,90.852,61.119,,,
10583,06/09/17,03:10:00,64.161,90.979,61.111,,,
10584,06/09/17,03:15:00,64.161,91.059,61.133,,,
10585,06/09/17,03:20:00,64.161,91.192,61.171,,,
10586,06/09/17,03:25:00,64.204,91.278,61.236,,,
10587,06/09/17,03:30:00,64.204,91.411,61.273,,,
10588,06/09/17,03:35:00,64.288,91.556,61.398,,,
10589,06/09/17,03:40:00,64.288,91.636,61.419,,,
10590,06/09/17,03:45:00,64.247,91.683,61.390,,,
10591,06/09/17,03:50:00,64.161,91.751,61.324,,,
10592,06/09/17,03:55:00,64.033,91.813,61.212,,,
10593,06/09/17,04:00:00,64.033,91.866,61.227,,,
10594,06/09/17,04:05:00,63.946,91.934,61.160,,,
10595,06/09/17,04:10:00,63.946,92.013,61.182,,,
10596,06/09/17,04:15:00,63.946,92.252,61.246,,,
10597,06/09/17,04:20:00,63.946,92.332,61.268,,,
10598,06/09/17,04:25:00,63.862,92.373,61.194,,,
10599,06/09/17,04:30:00,63.732,92.408,61.075,,,
10600,06/09/17,04:35:00,63.561,92.489,60.928,,,
10601,06/09/17,04:40:00,63.518,92.589,60.912,,,
10602,06/09/17,04:45:00,63.433,92.736,60.865,,,
10603,06/09/17,04:50:00,63.390,92.783,60.836,,,
10604,06/09/17,04:55:00,63.347,92.882,60.820,,,
10605,06/09/17,05:00:00,63.219,92.970,60.715,,,
10606,06/09/17,05:05:00,63.133,93.063,60.654,,,
10607,06/09/17,05:10:00,63.048,93.130,60.586,,,
10608,06/09/17,05:15:00,63.005,93.203,60.564,,,
10609,06/09/17,05:20:00,62.919,93.322,60.510,,,
10610,06/09/17,05:25:00,62.875,93.395,60.487,,,
10611,06/09/17,05:30:00,62.834,93.442,60.456,,,
